resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
MEPU-ME-KASA-KAPU_KAMEKANE,غراء إيبوكسي ثنائي المكونات، المكون A و B,Material,General,طن,29317.58,29317.58,29317.58,29317.58,1,AED,32.28,0.0011,9,9,أعمال البناء,الطرق البرية,تجهيز الطرق,حواجز حماية الطرق
DXME-MEPU-KAPU_KARIKA,جرارات بالاست، الوزن الإجمالي للقطار يصل إلى 400 طن,Equipment,General,ساعات تشغيل الآلة,220.51,220.51,220.51,220.51,1,AED,2844.52,12.9,9,9,تركيب المعدات,معدات مصانع الصناعات الكيميائية وتكرير النفط,معدات للأغراض العامة,معدات مجمعة
DXME-KASA-KADX_KARIKA,رافعات على شاسيه خاص من نوع السيارات، حمولة 650 طن,Equipment,General,ساعات تشغيل الآلة,2529.56,2529.56,2529.56,2529.56,1,AED,73281.21,28.97,9,9,تركيب المعدات,معدات مصانع الصناعات الكيميائية وتكرير النفط,معدات للأغراض العامة,معدات مجمعة
DXME-KASA-KANE_KATOLI,رافعات مجنزرة، حمولة 800 طن,Equipment,General,ساعات تشغيل الآلة,3200.49,3200.49,3200.49,3200.49,1,AED,88927.34,27.7856,9,9,تركيب المعدات,معدات مصانع الصناعات الكيميائية وتكرير النفط,معدات للأغراض العامة,معدات مجمعة
KAVO-RI-KARI-MENE_KAMEMEKA,كابل (حبل) فولاذي مطلي بالنحاس ومغلف بغطاء من البلاستيك، قطر 5 مم,Material,General,كغ,30.01,30.01,30.01,30.01,1,AED,294.97,9.8278,9,9,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,شبكات الاتصال في النقل بالسكك الحديدية,تركيب أجهزة الدعم والتأريض
RIPU-TO-KARI-KASA,أنبوب ضغط من البولي بروبيلين,Abstract Material,General,م,33.69,33.69,33.69,33.69,1,AED,3453.13,102.5,9,9,أعمال البناء,الأنابيب الداخلية,أنابيب من البلاستيك,مد أنابيب المياه والتدفئة الداخلية من أنابيب البولي بروبيلين متعددة الطبقات، من 
KAME-TO-KAME-KANE_MEKAMEVO,شحم CIATIM-221,Material,General,كغ,65.49,65.49,65.49,65.49,1,AED,9.94,0.1518,9,9,أعمال البناء,الجسور والأنابيب,أعمال متنوعة,نظام حبال
KAME-RI-KATO-KASA_KAKAMEME,ماستيكا (برايمر) بيتومينية مع مذيبات عضوية لإعداد الأسطح الخرسانية والرملية الأسمنتية قبل وضع مواد التسقيف والعزل المائي، نطاق درجات الحرارة من -20 إلى +40 درجة مئوية، الاستهلاك 0.2-0.3 كجم/م2,Material,General,لتر,11.11,11.11,11.11,11.11,1,AED,59.63,5.367,9,9,أعمال البناء,الأسقف,أسقف,تدفئة الأسطح بالألواح
KAVO-TO-KATO-KASA_KAKAKARI,سلك حبلي مجلفن، قطر 3 مم,Material,General,طن,10081.02,10081.02,10081.02,10081.02,1,AED,525.32,0.0463,9,9,أعمال البناء,الأسقف,أسقف,تركيب التشطيبات على الواجهات (عتبات النوافذ الخارجية، الحزاميات، الشرفات، إلخ)
RIPU-TO-KATO-MESA,غلاف حبلي,Abstract Material,General,م,2.47,2.47,2.47,2.47,1,AED,138.54,56.1,9,9,أعمال البناء,الجسور والأنابيب,أعمال متنوعة,نظام حبال
KAME-LI-MESA-MERI,دبابيس,Abstract Material,General,قطعة,5961.0,3.46,6705.7,6705.7,2,AED,2769.1,800.0,9,9,أعمال البناء,الجسور والأنابيب,أعمال متنوعة,السياج
RIKA-ME-KARI-MEVO_KAKAKANE,أحزمة ربط من مادة البوليستر مع جهاز شد، عرض 50 مم,Material,General,م,4.8,4.8,4.8,4.8,1,AED,94.89,19.7778,9,9,أعمال البناء,الجسور والأنابيب,أعمال متنوعة,إنشاء محطات تنقية
DXME-KALI-MEKA_KAMETO,معدات رش الخرسانة الهوائية عند العمل من محطات ضاغط ثابتة، إنتاجية تصل إلى 3 م3/ساعة,Equipment,General,ساعات تشغيل الآلة,23.36,23.36,23.36,23.36,1,AED,2484.04,106.3167,9,9,أعمال البناء,الأنفاق والمترو,طريقة العمل المفتوحة,أعمال العزل المائي
KARI-TO-KAME-KARI_MEMERIRI,رمل طبيعي لأعمال البناء من الدرجة الثانية، ذو حجم كبير,Material,General,م3,75.39,75.39,75.39,75.39,1,AED,13.36,0.1772,9,9,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تقوية منحدرات المنشآت الترابية
RIKA-RI-KADX-MEME_KAKAMEME,وصلة تفرع بولي إيثيلين واقية 2MRP 1,Material,General,قطعة,36.28,36.28,36.28,36.28,1,AED,36.28,1.0,9,9,تركيب المعدات,معدات الاتصالات,الاتصالات الخدمية في النقل بالسكك الحديدية,خطوط الاتصال الرئيسية الكبلية
RIRI-RI-KARI-RITO_KARIRIME,"أنابيب معدلة إشعاعيًا، قابلة للانكماش الحراري، قطر داخلي 60,0/30,0 مم",Material,General,كغ,65.32,65.32,65.32,65.32,1,AED,5.36,0.082,9,9,تركيب المعدات,معدات الاتصالات,الاتصالات الخدمية في النقل بالسكك الحديدية,خطوط الاتصال الرئيسية الكبلية
MEPU-ME-KARI-KAPU_KAMEKANE,غراء، ماركة GIPK-14,Material,General,كغ,110.98,110.98,110.98,110.98,1,AED,1.66,0.015,9,9,تركيب المعدات,معدات الاتصالات,الاتصالات الخدمية في النقل بالسكك الحديدية,خطوط الاتصال الرئيسية الكبلية
DXME-KAVO-KARI_KAKATO,موزعات الأسفلت الآلية، سعة الخزان 6000 لتر,Equipment,General,ساعات تشغيل الآلة,118.28,118.28,118.28,118.28,1,AED,91.21,0.7711,9,9,أعمال البناء,الطرق البرية,تركيب القواعد والطلاءات,ملابس الطرق الصلبة
MEDX-ME-KARI-KALI,موزعات الهواء,Abstract Material,General,قطعة,69.66,69.66,69.66,69.66,1,AED,69.66,1.0,9,9,أعمال البناء,التهوية وتكييف الهواء,العناصر الإنشائية لتركيب أنظمة التهوية وتكييف الهواء,تركيب موزعات الهواء المخصصة لتزويد الهواء
MEVO-PU-KAME-KARI,مشدات مع أربطة,Abstract Material,General,قطعة,8784.72,8784.72,8784.72,8784.72,1,AED,8784.72,1.0,9,9,أعمال البناء,التهوية وتكييف الهواء,العناصر الإنشائية لتركيب أنظمة التهوية وتكييف الهواء,تركيب حواجز
DXME-MEPU-KASA_KAKAVO,نصف مقطورات ثقيلة، حمولة تصل إلى 370 طن,Equipment,General,ساعات تشغيل الآلة,260.15,260.15,260.15,260.15,1,AED,3355.94,12.9,9,9,تركيب المعدات,معدات مصانع الصناعات الكيميائية وتكرير النفط,معدات للأغراض العامة,معدات مجمعة
RITO-SA-KARI-KARI_KAKADXPU,أنابيب فولاذية ملحومة كهربائياً بخط مستقيم من الفولاذ من ماركات St2، 10، قطر خارجي 273 مم، سماكة الجدار 6 مم,Material,General,م,173.55,173.55,173.55,173.55,1,AED,2865.93,16.5133,9,9,أعمال البناء,الأنابيب الداخلية,أنابيب من الصلب,مد أنابيب التدفئة وإمدادات المياه من أنابيب فولاذية ملحومة كهربائياً
KAVO-ME-KARI-KANE_KAKAMEME,فتحة صندوقية من الحديد الزهر خفيفة الوزن، الحمولة الاسمية 15 كيلو نيوتن، قطر الفتحة 600 مم,Material,General,قطعة,322.6,322.6,322.6,322.6,1,AED,322.6,1.0,9,9,أعمال البناء,منشآت الاتصالات والإذاعة والتلفزيون,منشآت الاتصالات السلكية,الصرف الصحي الكبلي
RISA-RI-KAME-MEVO_KAKAMELI,مثبت أنبوبي من الألومنيوم مع مفصلين مع اثنين من المثبتات الأنبوبية المنحنية الإضافية من الألومنيوم بطول 1200 مم ومشبك تثبيت بحجم 70×47×41.5 مم، طول عمود المثبت الإضافي 230 مم، قطر القضيب الرئيسي 70 مم، طول القضيب الرئيسي 2400 مم,Material,General,قطعة,3810.61,3810.61,3810.61,3810.61,1,AED,23816.33,6.25,9,9,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,أعمال إعادة بناء وإصلاح شبكات الاتصال الحالية في السكك الحديدية,أعمال إعادة بناء وإصلاح شبكة التلامس الحالية لتنظيم حركة القطارات بسرعة تزيد عن 
KAVO-PU-KATO-KAME_KAKAMERI,سلك حديد التسليح من الفولاذ منخفض الكربون، فئة Vr-1، قطر 4-5 مم,Material,General,طن,3474.66,3474.66,3474.66,3474.66,1,AED,358.35,0.1031,9,9,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,تشييد الهياكل في قوالب صغيرة,تركيب سلالم متصلة في قوالب صغيرة
MEPU-SA-KARI-KAME_KAKAKARI,مادة مانعة للتسرب غير متصلبة لإحكام إغلاق الفواصل والوصلات، ماركة UMS-50,Material,General,كغ,7.91,7.91,7.91,7.91,1,AED,9.95,1.2578,9,9,أعمال البناء,الهياكل المصنوعة من الطوب والكتل,الإنشاءات من الطوب والحجر,بناء جدران خارجية ذاتية الحمل من الطوب على الأسقف في المباني المصنوعة من الخرسان
RIKA-RI-KAVO-KALI_KAKARITO,دبابيس ملحقة,Material,General,100 قطعة,321.18,321.18,321.18,321.18,1,AED,40.33,0.1256,9,9,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط اتصال كبلية داخل المدن
MEVO-SA-KATO-KAME,حشوات عازلة للاهتزازات للمضخات,Abstract Material,General,مجموعة,348.82,348.82,348.82,348.82,1,AED,3488.21,10.0,9,9,أعمال البناء,التدفئة - الأجهزة الداخلية,مضخات طرد مركزي,تركيب ملحقات عازلة للاهتزازات على المضخات
RIRI-RI-KARI-KANE_KAKAKATO,حواف حديدية لآبار الكابلات ومناجم الاتصالات، أبعاد 325×60×65 مم,Material,General,100 قطعة,3516.4,3516.4,3516.4,3516.4,1,AED,8255.73,2.3478,9,9,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط اتصال كبلية داخل المدن
RIPU-RI-KASA-KAME_KAKAKANE,أنابيب خرستيتيلية غير مضغوطة، قطر الممر الشرطي 400 مم,Material,General,م,106.15,106.15,106.15,106.15,1,AED,1275.74,12.0178,9,9,أعمال البناء,الهياكل المصنوعة من الطوب والكتل,مصارف القمامة,تركيب أنبوب قمامة من أنابيب خرسانة كريزوتيلية
KAME-PU-KATO-KANE_KARIRIRI,عنصر تثبيت ببتلات لتثبيت الأمبولة في ثقب بقطر من 24 مم إلى 28 مم,Material,General,قطعة,0.14,0.14,0.14,0.14,1,AED,0.0,0.0,9,9,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,التثبيت الدائم للقضبان في المناجم الأفقية والمائلة والغرف
DXME-KATO-METO_KAKARI,الكهرباء: استهلاك 15.18 كيلوواط/ساعة/آلة,Electricity,Electricity,ساعات تشغيل الآلة,5.04,5.04,5.04,5.04,1,AED,1132.98,224.7,9,9,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,دعامات إطارية دائمة للأعمدة المائلة في المناجم الأفقية والمائلة
DXME-KATO-METO_KAKARI,رافعات منجمية لتركيب الأنابيب، قطر داخلي للبطانة 5.1 م,Equipment,General,ساعات تشغيل الآلة,198.42,198.42,198.42,198.42,1,AED,44585.61,224.7,9,9,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,دعامات إطارية دائمة للأعمدة المائلة في المناجم الأفقية والمائلة
KAME-LI-RIKA-KATO_KAKAKAPU,أكياس بولي إيثيلين، أبعاد 700×1100 مم، سماكة 0.03 مم,Material,General,100 قطعة,86.53,86.53,86.53,86.53,1,AED,10.25,0.1184,9,9,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,جهاز ستائر رش الماء
RITO-TO-KATO-KARI_KAMESALI,أنابيب فولاذية غير ملحومة مشكلة بالحرارة مع حواف مشطوفة من الفولاذ من الدرجات 10 و 20 و 35، قطر خارجي 219 مم، سماكة الجدار 6 مم,Material,General,م,253.09,253.09,253.09,253.09,1,AED,2048.89,8.0956,9,9,أعمال البناء,الأنابيب الداخلية,وحدات قياس المياه وعدادات المياه (العدادات),تركيب وحدات قياس المياه مع تصنيع الأنابيب في موقع التركيب، مع خط التفافي
KAME-LI-MESA-MERI_KAKATOME,مسامير فولاذية مجلفنة ملولبة، قطر اللولب م10، طول 100 مم,Material,General,طن,9907.81,9907.81,9907.81,9907.81,1,AED,19.14,0.0019,9,9,أعمال البناء,الأنابيب الداخلية,أنابيب من البلاستيك,مد أنابيب المياه والتدفئة الداخلية من أنابيب البولي بروبيلين متعددة الطبقات، من 
DXME-RIKA-METO_KAMEME,محطات غوص متنقلة,Equipment,General,ساعات تشغيل الآلة,277.61,277.61,277.61,277.61,1,AED,3864.93,13.9222,9,9,أعمال البناء,أعمال البناء تحت الماء (الغوص),الأعمال الإنشائية تحت الماء (الغوص) في الظروف النهرية (الأنهار والبحيرات والخزان,تطوير التربة في الظروف النهرية (الأنهار والبحيرات والخزانات)
KAME-LI-MELI-KADX_MERIPULI,مثقاب برأس من سبيكة صلبة، مع ذيل SDS-max للحفر الصدمي للثقوب في المواد الصلبة، الطول الإجمالي 320 مم، القطر 25 مم,Material,General,قطعة,62.1,62.1,62.1,62.1,1,AED,0.7,0.0113,9,9,أعمال البناء,الأنفاق والمترو,طريقة العمل المغلقة,أعمال أخرى
RITO-TO-KAVO-KAME_KAKAPURI,أنابيب فولاذية مربعة ملحومة كهربائياً، أبعاد 50×50 مم، سماكة الجدار 3 مم,Material,General,طن,3455.76,3455.76,3455.76,3455.76,1,AED,6.91,0.002,9,9,أعمال البناء,الأنفاق والمترو,طريقة العمل المغلقة,حفر الأنفاق والمناجم
KADX-ME-KAME-KAME,زجاج ملون من سبائك الألومنيوم مع حواف ومصارف,Abstract Material,General,م2,1313.78,1278.55,1595.6,1278.55,2,AED,106812.03,83.5,9,9,أعمال البناء,الهياكل المعدنية الإنشائية,العناصر الإنشائية للمباني والمنشآت,العناصر الإنشائية للمصابيح
KAME-LI-MESA-MEKA_KAKASASA,دبابيس معدنية للغراء الميكانيكي والكهربائي، الحجم 73، الارتفاع 12 مم,Material,General,كغ,103.33,103.33,103.33,103.33,1,AED,3293.13,31.8702,9,9,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تقوية منحدرات المنشآت الترابية
DXME-KADX-MEME_KARIME,"آلات لحفر حفر تحت دعامات شبكة التلامس عند العمل ""من الحقل""",Equipment,General,ساعات تشغيل الآلة,254.68,254.68,254.68,254.68,1,AED,2745.19,10.7789,9,9,أعمال البناء,السكك الحديدية,كهربة السكك الحديدية,دعامات شبكة التلامس من الخرسانة المسلحة
MEPU-SA-MEME-KADX_KAMEKAPU,معجون ثنائي المكونات قابل للتشكيل على أساس راتنج إيبوكسي، المكون B,Material,General,كغ,110.73,110.73,110.73,110.73,1,AED,6384.23,57.6583,9,9,أعمال البناء,الجسور والأنابيب,أعمال متنوعة,تقوية الهياكل الخرسانية المسلحة
ME_MEKAKA_MERI,"متوسط درجة العمل 1,2",Labor,Labor,ساعات,32.38,32.38,32.38,32.38,1,AED,4450.35,137.4278,9,9,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,الأعمال التحضيرية المتعلقة بقطع الأشجار وتطهير المساحات والطرق
MEVO-SA-MEPU-KAME,مرشحات لتنقية المياه,Abstract Material,General,قطعة,89.05,89.05,89.05,89.05,1,AED,890.5,10.0,9,9,أعمال البناء,التدفئة - الأجهزة الداخلية,أجهزة إدخال الأنظمة,تركيب المرشحات
DXME-KANE-KATO_KASARI,"رافعات جرار بقوة جر 78,48 كيلو نيوتن (8 طن)",Equipment,General,ساعات تشغيل الآلة,5.67,5.67,5.67,5.67,1,AED,6.86,1.2111,9,9,أعمال البناء,الهياكل المعدنية الإنشائية,المنشآت,خزانات، خزانات غاز
KALI-SA-KAME-KARI,هياكل العائم,Abstract Material,General,طن,5807.32,1107.61,10453.58,3564.4,3,AED,4479.82,1.0,9,8,أعمال البناء,الهياكل المعدنية الإنشائية,المنشآت,خزانات، خزانات غاز
RISA-RI-KAME-MEVO_KAKAKASA,مثبت مفصلي عكسي أنبوبي من الألومنيوم مع مثبت أنبوبي منحني إضافي من الألومنيوم بطول 1200 مم ومشبك تثبيت بحجم 70×47×41.5 مم، طول عمود المثبت الإضافي 230 مم، قطر القضيب الرئيسي 55 مم، طول القضيب الأساسي 2400 مم,Material,General,قطعة,2366.58,2366.58,2366.58,2366.58,1,AED,14791.09,6.25,9,9,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,أعمال إعادة بناء وإصلاح شبكات الاتصال الحالية في السكك الحديدية,أعمال إعادة بناء وإصلاح شبكة التلامس الحالية لتنظيم حركة القطارات بسرعة تزيد عن 
RISA-RI-KAME-MEVO_KAKAKANE,مثبت مفصلي عكسي أنبوبي فولاذي مع مثبتين أنبوبيين إضافيين من الألومنيوم بطول 1200 مم ومشبك تثبيت بحجم 70×47×41.5 مم، طول عمود المثبت الإضافي 230 مم، قطر القضيب الرئيسي 60 مم، طول القضيب الأساسي 2800 مم,Material,General,قطعة,2163.36,2163.36,2163.36,2163.36,1,AED,13521.01,6.25,9,9,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,أعمال إعادة بناء وإصلاح شبكات الاتصال الحالية في السكك الحديدية,أعمال إعادة بناء وإصلاح شبكة التلامس الحالية لتنظيم حركة القطارات بسرعة تزيد عن 
RISA-RI-KAME-MEVO_KAKAKALI,مثبت مفصلي عكسي أنبوبي فولاذي مع مثبت أنبوبي منحني إضافي من الألومنيوم بطول 1200 مم ومشبك تثبيت بحجم 70×47×41.5 مم، طول عمود المثبت الإضافي 230 مم، قطر القضيب الأساسي 50 مم، طول القضيب الأساسي 2400 مم,Material,General,قطعة,1673.81,1673.81,1673.81,1673.81,1,AED,10461.29,6.25,9,9,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,أعمال إعادة بناء وإصلاح شبكات الاتصال الحالية في السكك الحديدية,أعمال إعادة بناء وإصلاح شبكة التلامس الحالية لتنظيم حركة القطارات بسرعة تزيد عن 
DXME-KATO-MEDX_METOKA,الكهرباء: استهلاك 20.79 كيلوواط/ساعة/ماش-ساعة,Electricity,Electricity,ساعات تشغيل الآلة,6.91,6.91,6.91,6.91,1,AED,102.41,14.83,9,9,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,التثبيت الدائم للقضبان في المناجم الأفقية والمائلة والغرف
DXME-KATO-MEDX_METOKA,محفورات أحادية السهم على عجلات هوائية، مساحة الحفر تصل إلى 40 م2، قطر الحفر يصل إلى 76 مم، عمق الحفر يصل إلى 5000 مم,Equipment,General,ساعات تشغيل الآلة,393.13,393.13,393.13,393.13,1,AED,5830.18,14.83,9,9,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,التثبيت الدائم للقضبان في المناجم الأفقية والمائلة والغرف
RITO-VO-KATO-KANE_KAKAKADX,وصلة فولاذية مجمعة مع وصلة وصمولة تثبيت، قطر الممر الاسمي 40 مم,Material,General,قطعة,18.88,18.88,18.88,18.88,1,AED,75.53,4.0,9,9,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تجفيف المياه
RIKA-RI-KADX-MEKA_KAKAMESA,وصلة واقية للكابلات الاتصالات التوصيلية MC-75,Material,General,قطعة,91.32,91.32,91.32,91.32,1,AED,91.32,1.0,9,9,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط الاتصال الكبلية بين المدن
KAME-LI-MENE-KASA_KAKAKAME,سقالات فولاذية خارجية معلقة، الحمولة المسموح بها حتى 750 كجم، الطول 1500-2400 مم، العرض 1500-2200 مم، ارتفاع السياج 1300 مم,Material,General,طن,17458.72,17458.72,17458.72,17458.72,1,AED,37.38,0.0021,9,9,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض
KAME-LI-MERI-KASA_MEKAKAVO,قماش جيوبوليبروبيلين غير منسوج، مخرم بالإبر، ملصوق بالحرارة، كثافة سطحية 300 جم/م2,Material,General,م2,3.58,3.58,3.58,3.58,1,AED,24.42,6.8233,9,9,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,إنشاءات مباني محطات الطاقة النووية,تركيب جدران مباني ومنشآت محطات الطاقة النووية المزودة بمفاعل VVER 1200
RISA-ME-KAME-KASA_KAKARIME,عوارض خشبية من خشب الصنوبر، مشبعة، للسكك الحديدية ذات العرض الضيق، نوع I، طول 1200 مم,Material,General,قطعة,82.09,82.09,82.09,82.09,1,AED,38775.58,472.3333,9,9,أعمال البناء,أعمال حفر الأنفاق,أعمال حفر الأنفاق التي يتم تنفيذها بالطريقة العادية,السكك الحديدية الدائمة، مفاتيح التحويل، التقاطعات
MEVO-ME-MEME-KARI,منظمات ضغط الغاز,Abstract Material,General,قطعة,1582.38,1582.38,1582.38,1582.38,1,AED,1582.38,1.0,9,9,أعمال البناء,إمدادات الغاز - الأجهزة الداخلية,تركيب منظمات ضغط الغاز,
DXME-KADX-KATO_KATONE,منصات عريضة، حمولة 200 طن,Equipment,General,ساعات تشغيل الآلة,15.3,15.3,15.3,15.3,1,AED,4.01,0.2622,9,9,تركيب المعدات,معدات محطات الطاقة النووية,محطات توليد البخار النووية,معدات مزودة بمفاعل طاقة كبير الحجم قناة مغلية (RBMK)
DXME-KADX-METO_KARIME,قاطرات كهربائية,Equipment,General,ساعات تشغيل الآلة,127.12,127.12,127.12,127.12,1,AED,769.94,6.0567,9,9,أعمال البناء,السكك الحديدية,كهربة السكك الحديدية,دعامات شبكة التلامس من الخرسانة المسلحة
DXME-KADX-MEME_KAKAME,مجموعات لغمر أساسات أعمدة شبكة التلامس بالاهتزاز (بدون محطة كهربائية متنقلة),Equipment,General,ساعات تشغيل الآلة,580.1,580.1,580.1,580.1,1,AED,3513.45,6.0567,9,9,أعمال البناء,السكك الحديدية,كهربة السكك الحديدية,دعامات شبكة التلامس من الخرسانة المسلحة
KAME-TO-KAME-KANE_KAKASATO,شحم CIATIM-201,Material,General,كغ,16.78,16.78,16.78,16.78,1,AED,4.59,0.2739,9,9,أعمال البناء,الآبار,أعمال أخرى وأعمال خاصة,تثقيب أعمدة التجميد وأعمدة التبطين
KAME-LI-MESA-KANE_KAMERIPU,مسامير فولاذية للبناء، قطر 3 مم، طول 70 مم,Material,General,طن,5906.03,5906.03,5906.03,5906.03,1,AED,12.7,0.0022,9,9,أعمال البناء,الأسقف,أسقف,تركيب أسقف من الفولاذ الملفوف على هيكل من الألواح الخشبية المقطوعة
DXME-MELI-KAPU_MESALI,محددات الموضع والمركزات لتجميع ولحام الأنابيب البلاستيكية التي يزيد قطرها عن 500 إلى 630 مم,Equipment,General,ساعات تشغيل الآلة,6.64,6.64,6.64,6.64,1,AED,39.17,5.8978,9,9,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,أنابيب الغاز للمدن والبلدات,تجميع ولحام أنابيب الغاز من أنابيب البولي إيثيلين
KAME-LI-MESA-KARI_KAKAVOME,مسامير فولاذية برأس سداسي، قطر اللولب M6، طول 12-50 مم,Material,General,طن,10677.29,10677.29,10677.29,10677.29,1,AED,114.21,0.0071,9,9,تركيب المعدات,معدات الاتصالات,الاتصالات الهاتفية المحلية,محطات هاتفية أوتوماتيكية شبه إلكترونية
DXME-KALI-KARI_KARIRI,مضخات الخرسانة المقطورة بمحرك احتراق داخلي، إنتاجية 60 م3/ساعة,Equipment,General,ساعات تشغيل الآلة,97.24,97.24,97.24,97.24,1,AED,7445.71,76.5733,9,9,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,إنشاءات مباني محطات الطاقة النووية,تركيب جدران مباني ومنشآت محطات الطاقة النووية المزودة بمفاعل VVER 1200
KARI-ME-KARI-KARI,خليط الأسمنت والتربة,Abstract Material,General,م3,119.99,119.99,119.99,119.99,1,AED,18477.95,154.0,9,9,أعمال البناء,الطرق البرية,الأساسات والأغطية من التربة المقواة بمواد رابطة,أساسات وأغطية من التربة المقواة بمواد رابطة غير عضوية
KAPU-TO-KAME-MEME,ملاط أسمنتي طيني,Abstract Material,General,م3,168.17,168.17,168.17,168.17,1,AED,34.76,0.2067,9,9,أعمال البناء,الأفران الصناعية والأنابيب,تبطين الأنابيب المبنية من الطوب والحديد المسلح,تبطين الأنابيب الطينية بالطوب الطيني العادي
DXME-RIME-MELI_KAKAME,مثاقب هوائية عند استبدال الأنابيب بدون حفر بقطر من 355 إلى 630 مم عند العمل من محطات ضاغطة متنقلة,Equipment,General,ساعات تشغيل الآلة,15.04,15.04,15.04,15.04,1,AED,2790.28,185.5278,9,9,أعمال الإصلاح والبناء,الشبكات الهندسية الخارجية,إعادة بناء وإصلاح شبكات المياه الخارجية بطرق غير حفرية,تدمير الأنبوب القديم تحت الأرض باستخدام مطرقة هوائية مع مد أنبوب بولي إيثيلين جد
DXME-KADX-MERI_KALIME,الكهرباء: استهلاك 12.9 كيلوواط/ساعة/آلة,Electricity,Electricity,ساعات تشغيل الآلة,4.29,4.29,4.29,4.29,1,AED,151.95,35.4611,9,9,أعمال البناء,الأنفاق والمترو,جهاز المسار,إنشاء مسار في النفق
RISA-ME-KAPU-KAPU_KAKAKAME,مسامير تثبيت القضبان، قطر م22، طول 135 مم، 140 مم، مع صمولة قطر م22,Material,General,طن,12241.85,12241.85,12241.85,12241.85,1,AED,4539.01,0.3708,9,9,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,تركيب وتفكيك الطرق
RITO-SA-KARI-KARI_KAKADXNE,أنابيب فولاذية ملحومة كهربائياً بخط مستقيم من الفولاذ من ماركات St2 و 10، قطر خارجي 273 مم، سماكة الجدار 8 مم,Material,General,م,225.94,225.94,225.94,225.94,1,AED,30718.06,135.9569,9,9,أعمال البناء,أعمال الحفر,التطوير الميكانيكي للتربة (بواسطة الحفارات، الكاشطات، الجرافات، الممهدات، طريقة ,تطوير التربة بطريقة الهيدروميكانيكية
KAVO-TO-KATO-KATO_KAKARIME,سلك فولاذي مقاوم للحرارة، نوع الفولاذ 08Kh18N10، قطر 1-6 مم,Material,General,طن,22483.41,22483.41,22483.41,22483.41,1,AED,1461.42,0.065,9,9,أعمال البناء,الأفران الصناعية والأنابيب,تبطين غلايات الطاقة البخارية,تبطين بالخرسانة المقاومة للحرارة
KASA-ME-KARI-KADX,أنابيب خرسانية مسلحة للضغط,Abstract Material,General,م,534.15,534.15,534.15,534.15,1,AED,532366.25,996.6667,9,9,أعمال البناء,شبكات المياه الخارجية,مد الأنابيب,أنابيب من الحديد المسلح
DXME-KADX-MERI_KALIME,مكابس أحادية الكرنك أفقية لتقويم القضبان,Equipment,General,ساعات تشغيل الآلة,84.03,84.03,84.03,84.03,1,AED,2979.85,35.4611,9,9,أعمال البناء,الأنفاق والمترو,جهاز المسار,إنشاء مسار في النفق
