resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
DXME-KARI-KARI_KAMETO,Electricity: consumption 9.24 kWh/machine-hour,Electricity,Electricity,Machine hours,2.4,2.4,2.4,2.4,1,GBP,125.78,52.41,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
DXME-KADX-KANE_KAKAPU,"Machines for installing contact networks when working ""in the field""",Equipment,General,Machine hours,25.87,25.87,25.87,25.87,1,GBP,222.87,8.615,6,6,CONSTRUCTION WORK,Railways,ELECTRIFICATION OF RAILWAYS,CONTACT NETWORK STRUCTURES
RITO-TO-KANE-KASA_KAKAKAME,"Non-galvanized welded steel water and gas pipes with thread, ordinary, nominal diameter 15 mm, wall thickness 2.8 mm",Material,Steel & Metal,m,1.2,1.2,1.2,1.2,1,GBP,1.66,1.3833,6,6,CONSTRUCTION WORK,Gas supply - internal devices,Gas sampling from the pipeline with vent installation,
MEVO-ME-MEKA-KAME_KAMELIME,"Valve, diameter 32 mm",Material,Pipes & Fittings,Nr,8.27,8.27,8.27,8.27,1,GBP,8.17,0.988,6,6,CONSTRUCTION WORK,Gas supply - internal devices,Installation of liquefied gas cylinders in a cabinet,
DXDXDX_DXDXKARI,Stone surroundings,Material,General,m3,0.0,0.0,0.0,0.0,0,GBP,0.0,0.0,6,6,CONSTRUCTION WORK,Motorways,PREPARATION OF MATERIALS,Preparation of stone
DXME-KADX-METO_KAMEPU,"High-voltage electric pulse installations for creating electrical discharges in the ground during the production of piles using discharge-pulse technology, maximum stored energy 40 kJ, energy storage capacity 1000 μF, output voltage control range 7-9 kV, power consumption 10 kW",Equipment,General,Machine hours,3.72,3.72,3.72,3.72,1,GBP,1.99,0.535,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",SOIL STABILIZATION,Installation of bored piles in existing boreholes using pulse-jet grouting techn
DXME-KATO-MEDX_METOME,Electricity: consumption 20.79 kW·h/machine-hour,Electricity,Electricity,Machine hours,5.41,5.41,5.41,5.41,1,GBP,40.82,7.545,6,6,CONSTRUCTION WORK,Tunneling works,MINING WORKS PERFORMED BY CONVENTIONAL METHODS,PERMANENT ROD SUPPORTS FOR HORIZONTAL AND INCLINED WORKINGS AND CHAMBERS
DXME-KATO-MEDX_METOME,"Single-boom pneumatic wheeled drilling rigs in explosion-proof design, working area up to 40 m2, drilling diameter up to 76 mm, drilling depth up to 5000 mm",Equipment,General,Machine hours,135.24,135.24,135.24,135.24,1,GBP,1020.39,7.545,6,6,CONSTRUCTION WORK,Tunneling works,MINING WORKS PERFORMED BY CONVENTIONAL METHODS,PERMANENT ROD SUPPORTS FOR HORIZONTAL AND INCLINED WORKINGS AND CHAMBERS
DXME-KARI-KARI_KAMETO,Universal rail cranes with a 2.5 t diesel hammer,Equipment,Cranes,Machine hours,45.39,45.39,45.39,45.39,1,GBP,2378.89,52.41,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
RITO-TO-KATO-KARI_KAKAVOSA,"Seamless hot-rolled steel pipes with chamfered edges, steel grades 10, 20, 35, outer diameter 114 mm, wall thickness 4.5 mm",Material,Steel & Metal,m,23.12,23.12,23.12,23.12,1,GBP,5.55,0.24,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
DXME-KALI-MEME_KAMEKA,Electricity: consumption 0.5 kW·h/machine-hour,Electricity,Electricity,Machine hours,0.13,0.13,0.13,0.13,1,GBP,2.48,19.0517,6,6,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,CONSTRUCTION OF FINISHING WORKS
DXME-KALI-MEME_KAMEKA,"Dry and wet shotcrete machines, flow rate 3.6-9.6 m3/h",Equipment,General,Machine hours,6.9,6.9,6.9,6.9,1,GBP,131.46,19.0517,6,6,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,CONSTRUCTION OF FINISHING WORKS
MEDX-ME-KANE-KAME,Extraction ventilation shaft passage assemblies,Abstract Material,General,Nr,149.91,149.91,149.91,149.91,1,GBP,1499.1,10.0,6,6,CONSTRUCTION WORK,Ventilation and air conditioning,STRUCTURAL ELEMENTS FOR INSTALLING VENTILATION AND AIR CONDITIONING SYSTEMS,Installation of exhaust ventilation shaft passage assemblies
KAME-SA-KATO-KARI,Marker for delineator,Abstract Material,General,Nr,28.61,28.61,28.61,28.61,1,GBP,0.0,0.0,6,3,CONSTRUCTION WORK,Motorways,ROAD CONSTRUCTION,ROAD SIGNS
KAME-RI-KATO-KASA_KAKARIME,"Polymer primer containing organic solvents and adhesive additives for preparing metal, cement-sand, concrete, and reinforced concrete surfaces before applying bitumen-polymer waterproofing materials, consumption 0.1-0.3 kg/m2",Material,Concrete & Cement,kg,6.55,6.55,6.55,6.55,1,GBP,112.66,17.2,6,6,CONSTRUCTION WORK,Motorways,ROAD CONSTRUCTION,ROAD MARKINGS
DXME-KASA-KANE_KAPUKA,"Crawler cranes, lifting capacity 1000 t",Equipment,Cranes,Machine hours,1040.99,1040.99,1040.99,1040.99,1,GBP,62733.53,60.2633,6,6,EQUIPMENT INSTALLATION,Equipment for chemical and oil refining plants,GENERAL PURPOSE EQUIPMENT,EQUIPMENT SUPPLIED IN ASSEMBLED FORM
KAME-TO-KASA-TOVO_KARINEME,Lithium monohydrate,Material,General,kg,4.33,4.33,4.33,4.33,1,GBP,25.81,5.9617,6,6,EQUIPMENT INSTALLATION,Equipment for coal and peat industry enterprises,MINE EQUIPMENT,EQUIPMENT FOR UNDERGROUND TRANSPORTATION
KAME-TO-KASA-MESA_KAKAMESA,Caustic potash,Material,General,kg,6.03,6.03,6.03,6.03,1,GBP,397.68,65.95,6,6,EQUIPMENT INSTALLATION,Equipment for coal and peat industry enterprises,MINE EQUIPMENT,EQUIPMENT FOR UNDERGROUND TRANSPORTATION
RITO-TO-KATO-KARI_KAKADXDX,"Seamless hot-rolled steel pipes with chamfered edges made of steel grades 10, 20, 35, outer diameter 121 mm, wall thickness 8 mm",Material,Steel & Metal,m,41.17,41.17,41.17,41.17,1,GBP,1441.63,35.0167,6,6,EQUIPMENT INSTALLATION,Equipment for chemical and oil refining plants,EQUIPMENT FOR INDIVIDUAL CHEMICAL INDUSTRY PRODUCTION FACILITIES,SODIUM INDUSTRY EQUIPMENT
KASA-RI-KARI-KADX_KAKAMERI,"Cellular concrete wall blocks, category 1, bulk density 500 kg/m3, concrete B2",Material,Concrete & Cement,m3,102.62,102.62,102.62,102.62,1,GBP,1694.6,16.5133,6,6,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,CONSTRUCTION OF MONOLITHIC STRUCTURES OF RESIDENTIAL AND PUBLIC BUILDINGS USING ,Construction of frame-beam prefabricated-monolithic slabs
DXME-RIME-MEDX_KARISA,Electricity: consumption 1.82 kW·h/machine-hour,Electricity,Electricity,Machine hours,0.47,0.47,0.47,0.47,1,GBP,34.23,72.8383,6,6,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,TUNNEL AND WORKING PASSAGE DRIVING
RITO-TO-KAME-KAPU_KAKAVOME,"Seamless casing pipes made of Group D steel, with short triangular thread, outer diameter 473 mm, wall thickness 11.1 mm",Material,Steel & Metal,t,2084.3,2084.3,2084.3,2084.3,1,GBP,0.0,0.0,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
DXME-MEPU-KATO_KAMEME,"Dump trucks, load capacity up to 25 t",Equipment,Trucks,Machine hours,23.35,23.35,23.35,23.35,1,GBP,76.35,3.27,6,6,CONSTRUCTION WORK,Airports,AIRPORTS,CURBS
DXME-RIME-MEDX_KATOLI,Electricity: consumption 0.36 kW·h/machine-hour,Electricity,Electricity,Machine hours,0.09,0.09,0.09,0.09,1,GBP,0.9,10.0,6,6,CONSTRUCTION WORK,Roofs,ROOFS,Roof construction using rolled steel on edged board battens
DXME-RIME-MEDX_KATOLI,"Seam rolling machines, power 1.1 kW",Equipment,General,Machine hours,0.66,0.66,0.66,0.66,1,GBP,6.6,10.0,6,6,CONSTRUCTION WORK,Roofs,ROOFS,Roof construction using rolled steel on edged board battens
KAVO-TO-KASA-KASA_KAKAVOME,"Galvanized steel with polymer coating in rolls, zinc coating class 120-140, thickness 0.5 mm",Material,Steel & Metal,t,1308.6,1308.6,1308.6,1308.6,1,GBP,859.31,0.6567,6,6,CONSTRUCTION WORK,Roofs,ROOFS,Roof construction using rolled steel on edged board battens
RITO-SA-KARI-KARI_KAMEKAME,"Electric-welded straight-seam steel pipes made of St2 and 10 steel grades, outer diameter 325 mm, wall thickness 7 mm",Material,Steel & Metal,m,60.42,60.42,60.42,60.42,1,GBP,245.71,4.0667,6,6,CONSTRUCTION WORK,Heat supply and gas pipelines - outdoor networks,GAS PIPELINES IN CITIES AND SETTLEMENTS,INSTALLATION OF STEEL VALVES AND GATE VALVES ON GAS PIPELINES
DXME-KAME-KASA_SAPUVO,"Hydraulic pneumatic wheeled backhoe loaders, excavator bucket capacity up to 0.3 m3, front bucket lifting capacity up to 1 t",Equipment,Cranes,Machine hours,14.45,14.45,14.45,14.45,1,GBP,17.22,1.1917,6,6,CONSTRUCTION WORK,Motorways,DRAINAGE AND WATER DISCHARGE DEVICES,Replacing individual links of the edge channel
RILI-RI-KAME-KAVO_KAKARILI,"Steel clamp for securing the lower fixing cable, hot-dip galvanized",Material,Steel & Metal,Nr,2.13,2.13,2.13,2.13,1,GBP,4.39,2.06,6,6,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,INSTALLATION OF SUPPORT DEVICES AND GROUNDING
KASA-ME-KATO-KARI,Crane beams,Abstract Material,General,Nr,789.52,789.52,789.52,789.52,1,GBP,78952.0,100.0,6,6,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,INDUSTRIAL BUILDINGS AND STRUCTURES,"BEAMS, RIGELS, AND LINTELS"
RISA-RI-KAME-KANE_KAKASARI,KS-054-1 (KS-324) connecting clamp,Material,General,Nr,16.69,16.69,16.69,16.69,1,GBP,34.38,2.06,6,6,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
KAME-LI-MESA-KALI_KAKAVOTO,"Polypropylene anchor dowel nails with flange, diameter 8 mm, length 100 mm",Material,Fasteners,100 Nr,4.99,4.99,4.99,4.99,1,GBP,24.78,4.965,6,6,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,ERECTING STRUCTURES IN INVENTORY FORMWORK (CONCRETE DELIVERY IN BUCKETS),Construction of reinforced concrete walls
RITO-TO-KAME-KAPU_KAKALIVO,"Seamless casing pipes made of Group D steel, with short triangular thread, outer diameter 426 mm, wall thickness 10-11 mm",Material,Steel & Metal,t,2195.78,2195.78,2195.78,2195.78,1,GBP,0.0,0.0,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",PILE DRIVING,PILE DRIVING WORK PERFORMED FROM THE GROUND
RITO-SA-KARI-KARI_KAKAKASA,"Straight seam electric welded steel pipes made of St2, 10 steel grades, outer diameter 89 mm, wall thickness 3.5 mm",Material,Steel & Metal,m,6.06,6.06,6.06,6.06,1,GBP,20.2,3.3333,6,6,CONSTRUCTION WORK,Heat supply and gas pipelines - outdoor networks,GAS PIPELINES IN CITIES AND SETTLEMENTS,INSTALLATION OF STEEL VALVES AND GATE VALVES ON GAS PIPELINES
DXME-KANE-KASA_KAKAME,"Universal front-end pneumatic wheeled single-bucket loaders, nominal capacity of main bucket 5.5 m3, load capacity 10 t",Equipment,General,Machine hours,73.28,73.28,73.28,73.28,1,GBP,11.24,0.1533,6,6,CONSTRUCTION WORK,Airports,AIRPORTS,CURBS
DXME-MEME-KAME_KARIME,"Pushing devices for cable pulling, pulling force 800 kg",Equipment,General,Machine hours,2.36,2.36,2.36,2.36,1,GBP,51.32,21.745,6,6,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,STRUCTURES OF NUCLEAR POWER PLANT BUILDINGS,Installation of prestressed reinforcement for the prestressing system of the rea
KANE-RI-KAME-KARI,Glazed ceramic tiles for interior wall cladding,Abstract Material,General,m,9.3,6.13,10.88,10.88,2,GBP,222.25,34.98,6,6,CONSTRUCTION WORK,Finishing works,FACING WORKS,SURFACE COVERING WITH ARTIFICIAL TILES
KAME-LI-MELI-KADX_MEMELIRI,"High-speed diamond ring drill bit for reinforced concrete with quick-release shank for wet drilling on a drill press, laser-welded segments, length 430 mm, diameter 112 mm",Material,Concrete & Cement,Nr,289.43,289.43,289.43,289.43,1,GBP,80.56,0.2783,6,6,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,OTHER WORKS
KAME-LI-MELI-KAPU_KAKAKAPU,"Steel diamond rope for rope machines, diameter 10.5 mm",Material,Steel & Metal,m,68.07,68.07,68.07,68.07,1,GBP,25.53,0.375,6,6,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,OTHER WORKS
DXME-KADX-MEKA_KANEME,Electric tamping machines powered by a mobile power station,Equipment,General,Machine hours,0.06,0.06,0.06,0.06,1,GBP,2.48,41.3983,6,6,CONSTRUCTION WORK,Earthworks,"OTHER TYPES OF EARTHWORKS, PREPARATORY, ACCOMPANYING AND REINFORCEMENT WORKS",EMBANKMENTS ON MARSHES
RITO-LI-KAME-KARI,Pipelines with sleeves,Abstract Material,Pipes & Fittings,m,9.62,9.62,9.62,9.62,1,GBP,962.0,100.0,6,6,CONSTRUCTION WORK,Internal piping,STEEL PIPE PIPING,Laying heating and gas supply pipelines from seamless steel pipes
MEVO-RI-KALI-KARI,Pipelines made of cast iron sewer pipes and fittings,Abstract Material,Steel & Metal,m,14.94,14.94,14.94,14.94,1,GBP,1490.51,99.7667,6,6,CONSTRUCTION WORK,Internal piping,PIPING FROM CAST IRON PIPES,Laying cast iron sewer pipes along building walls and in channels
KATO-RI-KAME-KASA_KAKAKANE,General-purpose slag Portland cement CEM III 42.5N,Material,Concrete & Cement,t,145.18,145.18,145.18,145.18,1,GBP,6738.77,46.4167,6,6,CONSTRUCTION WORK,Monolithic concrete and reinforced concrete structures,PREPARATION OF CONCRETE AND MORTAR IN CONSTRUCTION CONDITIONS,Preparation of heavy concrete
KAME-LI-KALI-RINE,Polyethylene foam products (gaskets),Abstract Material,Rubber,m,24.81,6.63,28.44,28.44,2,GBP,8293.58,292.895,6,6,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,"RESIDENTIAL, PUBLIC, AND ADMINISTRATIVE AND UTILITY BUILDINGS OF INDUSTRIAL ENTE","BLOCKS AND PANELS FOR INTERIOR AND EXTERIOR WALLS, STIFFENING DIAPHRAGMS, PARTIT"
KAPU-TO-KARI-METO_KARIMERI,"Dry cement-sand masonry mixes, class B3.5 (M50)",Material,Concrete & Cement,t,49.01,49.01,49.01,49.01,1,GBP,20.1,0.41,6,6,CONSTRUCTION WORK,Roofs,ROOFS,Installation of flat roofs
KAME-NE-KAME-KANE_KAKAKARI,"Reinforced cement slabs, thickness 24.0 mm",Material,Concrete & Cement,m3,580.53,580.53,580.53,580.53,1,GBP,1191.05,2.0517,6,6,CONSTRUCTION WORK,Roofs,ROOFS,Installation of flat roofs
MENE-TO-KAME-KAME_KATOMERI,Glyphosate-based herbicide,Material,General,t,6050.89,6050.89,6050.89,6050.89,1,GBP,0.0,0.0,6,6,CONSTRUCTION WORK,Roofs,ROOFS,Installation of flat roofs
MEME-TO-KATO-MEDX,Plastic materials,Abstract Material,General,m2,10.05,1.31,14.42,14.42,2,GBP,895.81,71.36,6,4,CONSTRUCTION WORK,Metal building structures,STRUCTURAL ELEMENTS OF BUILDINGS AND STRUCTURES,STRUCTURAL ELEMENTS OF LIGHTING FIXTURES
RIKA-RI-KARI-KAPU_KAKAKATO,"Universal polyethylene caps, incoming cable diameter 25-30 mm",Material,Electrical,100 Nr,80.73,80.73,80.73,80.73,1,GBP,2.15,0.0267,6,6,EQUIPMENT INSTALLATION,Communication equipment,COMMUNICATION LINES,CABLE INTERCITY COMMUNICATION LINES
DXME-KASA-KAPU_KAMELI,Electricity: consumption 214.5 kW·h/machine-hour,Electricity,Electricity,Machine hours,55.77,55.77,55.77,55.77,1,GBP,75108.71,1346.7583,6,6,EQUIPMENT INSTALLATION,Rolling mill equipment,RENTAL EQUIPMENT,SHEET ROLLING MILLS
DXME-KASA-KAPU_KAMELI,"Electric bridge cranes, lifting capacity 320 t",Equipment,Cranes,Machine hours,212.61,212.61,212.61,212.61,1,GBP,286334.29,1346.7583,6,6,EQUIPMENT INSTALLATION,Rolling mill equipment,RENTAL EQUIPMENT,SHEET ROLLING MILLS
RIRI-RI-KARI-RIME_KAKAKATO,"Metal pin for wooden supports, thread diameter M16, embedded part length 100 mm",Material,Steel & Metal,Nr,2.23,2.23,2.23,2.23,1,GBP,58.72,26.3333,6,6,CONSTRUCTION WORK,"Communication, radio broadcasting, and television facilities",WIRED COMMUNICATIONS FACILITIES,WIRE SUSPENSION ON POLE LINES FOR COMMUNICATIONS AND RADIO
RIRI-RI-KARI-RIME_KAKAKARI,"Metal pin for wooden poles, thread diameter M16, embedded part length 125 mm",Material,Steel & Metal,Nr,1.07,1.07,1.07,1.07,1,GBP,23.9,22.3333,6,6,CONSTRUCTION WORK,"Communication, radio broadcasting, and television facilities",WIRED COMMUNICATIONS FACILITIES,WIRE SUSPENSION ON POLE LINES FOR COMMUNICATIONS AND RADIO
MEPU-SA-KAME-MEME_KAPUKAME,"Non-hardening sealant made of synthetic rubbers, fillers, and plasticizers for sealing joints in the exterior walls of buildings and structures",Material,Steel & Metal,t,1289.5,1289.5,1289.5,1289.5,1,GBP,12.9,0.01,6,6,CONSTRUCTION WORK,Roofs,ROOFS,Installation of elements on a pitched roof made of cement-sand tiles
MEVO-PU-KAME-KAPU,Cabinet installation,Abstract Material,General,Nr,5.93,5.93,5.93,5.93,1,GBP,816.36,137.6667,6,6,CONSTRUCTION WORK,Gas supply - internal devices,Installation of gas pressure reduction devices,
KAME-LI-MESA-KATO_KAKAKAME,"Anchor bolts made of straight or bent round rods with threads, complete with nuts and washers",Material,Fasteners,t,1674.5,1674.5,1674.5,1674.5,1,GBP,16.74,0.01,6,6,CONSTRUCTION WORK,Brick and block structures,GARBAGE CHUTES,Installation of a garbage chute with a shaft made of chrysotile cement pipes wit
DXME-RIME-MEDX_KARISA,"Machines for cutting refractories, disc diameter up to 500 mm",Equipment,General,Machine hours,0.58,0.58,0.58,0.58,1,GBP,42.25,72.8383,6,6,CONSTRUCTION WORK,Tunnels and subways,CLOSED METHOD OF OPERATION,TUNNEL AND WORKING PASSAGE DRIVING
KAVO-TO-KASA-KASA_KAKASASA,"Galvanized sheet steel, thickness 0.55 mm",Material,Steel & Metal,t,1272.36,1272.36,1272.36,1272.36,1,GBP,763.42,0.6,6,6,CONSTRUCTION WORK,Finishing works,FACING WORKS,EXTERIOR FACADE CLADDING
RISA-RI-KAME-KAVO_KAKAKAME,KS-124 grounding clamp,Material,General,Nr,6.0,6.0,6.0,6.0,1,GBP,12.36,2.06,6,6,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,INSTALLATION OF CONTACT NETWORK DEVICES
RISA-RI-KARI-KAVO_KAKAKARI,"Galvanized steel spark gap mounting assembly, types 1, 2, 3",Material,Steel & Metal,Nr,23.1,23.1,23.1,23.1,1,GBP,23.79,1.03,6,6,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,INSTALLATION OF SUPPORT DEVICES AND GROUNDING
MEVO-SA-KALI-KARI,Condensate drain assemblies,Abstract Material,General,set,42.88,42.88,42.88,42.88,1,GBP,42.88,1.0,6,6,CONSTRUCTION WORK,Heating - internal devices,SYSTEM INPUT DEVICES,Installation of steam trap assemblies and hand pumps
MEPU-ME-KANE-KAPU_KAKAKAVO,"Dry mounting adhesive for interior and exterior use, cement-based, for laying aerated concrete blocks and slabs",Material,Concrete & Cement,t,178.53,178.53,178.53,178.53,1,GBP,3.57,0.02,6,6,CONSTRUCTION WORK,Brick and block structures,LIGHTWEIGHT BLOCK AND STONE CONSTRUCTIONS,"Laying walls from lightweight concrete blocks, filling openings and half-timbere"
KANE-ME-KAME-KALI,Ceramic or silicate brick,Abstract Material,General,1000 Nr,1234.8,1234.8,1234.8,1234.8,1,GBP,300.47,0.2433,6,6,CONSTRUCTION WORK,Brick and block structures,BRICK AND STONE CONSTRUCTIONS,Masonry of external walls made of bricks and ceramic or silicate stones with fac
RISA-ME-KANE-RIKA,Gaskets for rail bases for reinforced concrete sleepers,Abstract Material,Concrete & Cement,Nr,2306.19,2306.19,2306.19,2306.19,1,GBP,8363782.4,3626.6667,6,6,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,LAYING AND DISMANTLING OF TRACKS
KAVO-ME-KASA-KAVO,Steel waste chute gate valve,Abstract Material,Steel & Metal,set,80.08,59.3,121.65,59.3,2,GBP,80.08,1.0,6,4,CONSTRUCTION WORK,Brick and block structures,GARBAGE CHUTES,Installation of a garbage chute with a shaft made of chrysotile cement pipes wit
RISA-ME-KANE-MEDX_KAMEKAME,"Rubber rail pad for underlayment, type TsP-362",Material,Rubber,Nr,1.47,1.47,1.47,1.47,1,GBP,5331.2,3626.6667,6,6,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,LAYING AND DISMANTLING OF TRACKS
DXME-KADX-MEPU_KARIME,Vacuum track machines,Equipment,General,Machine hours,343.66,343.66,343.66,343.66,1,GBP,1030.98,3.0,6,6,CONSTRUCTION WORK,Railways,SUPERSTRUCTURE OF RAILWAY TRACKS WITH A GAUGE OF 1520 MM,THOROUGH CLEANING OR REPLACEMENT OF BALLAST
DXME-KATO-MENE_KAKATO,Pneumatic shaft drilling rigs with a final shaft length of up to 300 m with 4 drilling machines when operating from stationary compressor stations,Equipment,Compressors,Machine hours,102.74,102.74,102.74,102.74,1,GBP,529.63,5.155,6,6,CONSTRUCTION WORK,Tunneling works,MINING WORKS PERFORMED BY CONVENTIONAL METHODS,"PASSAGE OF VERTICAL SHAFTS, PITS AND THEIR MOUTHS"
KASA-ME-KARI-KALI_KAKARISA,Vibrated reinforced concrete ORU racks,Material,Concrete & Cement,m3,409.73,409.73,409.73,409.73,1,GBP,41382.73,101.0,6,6,CONSTRUCTION WORK,Power lines,OPEN DISTRIBUTION DEVICES WITH A VOLTAGE OF 35-1150 KV,PRECAST REINFORCED CONCRETE STRUCTURES ORU 35-1150 KV
RIRI-RI-KARI-RIKA,Steel fitting clamps,Abstract Material,Steel & Metal,kg,2.12,2.12,2.12,2.12,1,GBP,1542.17,727.44,6,6,CONSTRUCTION WORK,Power lines,OVERHEAD POWER LINES WITH A VOLTAGE OF 35-1150 KV,WOODEN SUPPORTS VL 35-220 KV
DXME-KALI-MEME_KAKAME,"Injection units for pumping cement mortars, pressure 7 MPa, when operating from mobile compressor units",Equipment,Compressors,Machine hours,4.93,4.93,4.93,4.93,1,GBP,5.09,1.0333,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",SOIL STABILIZATION,Excavation wall reinforcement system using four-strand soil anchors with a tensi
DXME-KARI-KASA_SARINE,Electricity: consumption 0.73 kWh/machine-hour,Electricity,Electricity,Machine hours,0.19,0.19,0.19,0.19,1,GBP,7.21,37.9433,6,6,CONSTRUCTION WORK,"Pile driving, sinking wells, soil stabilization",SOIL STABILIZATION,Excavation wall reinforcement system using four-strand soil anchors with a tensi
KASA-ME-KAPU-KASA,Precast reinforced concrete structures,Abstract Material,Concrete & Cement,Nr,41.66,41.66,41.66,41.66,1,GBP,4166.0,100.0,6,6,CONSTRUCTION WORK,Precast concrete and reinforced concrete structures,"RESIDENTIAL, PUBLIC, AND ADMINISTRATIVE AND UTILITY BUILDINGS OF INDUSTRIAL ENTE","BLOCKS AND PANELS FOR INTERIOR AND EXTERIOR WALLS, STIFFENING DIAPHRAGMS, PARTIT"
KAME-SA-KATO-KAVO,Metal traffic light bridge structures,Abstract Material,Steel & Metal,t,5.0,3.64,5.27,5.27,2,GBP,36.4,10.0,6,6,CONSTRUCTION WORK,Railways,"SIGNALING, CENTRALIZATION, AND BLOCKING OF RAILWAYS","INSULATING JOINTS, RAIL CONNECTORS, AND TRAFFIC LIGHT BRIDGES"
MEME-RI-KALI-KAPU,Window blocks,Abstract Material,Glass,m2,146.2,146.2,146.2,146.2,1,GBP,14620.0,100.0,6,6,CONSTRUCTION WORK,Wooden structures,WOODEN STRUCTURES,WINDOWS
RIPU-TO-KAME-KAPU,"Non-pressure PVC pipes, socketed",Abstract Material,Pipes & Fittings,m,116.03,116.03,116.03,116.03,1,GBP,12061.32,103.95,6,6,CONSTRUCTION WORK,Sewerage - outdoor networks,PIPE LAYING AND MANHOLE CONSTRUCTION,POLYVINYL CHLORIDE (PVC) NON-PRESSURE SOCKET SEWER PIPES
RILI-RI-KATO-KARI_KAKAKAPU,"Galvanized steel articulated reverse fastener, type FOI-2, length 3200 mm",Material,Steel & Metal,Nr,188.36,188.36,188.36,188.36,1,GBP,1098.77,5.8333,6,6,EQUIPMENT INSTALLATION,"Signaling, centralization, interlocking, and contact network equipment for railw",CONTACT NETWORKS ON RAILWAY TRANSPORT,CONTACT SUSPENSION INSTALLATION
KARI-RI-KAME-KATO,Expanded clay gravel,Abstract Material,Aggregates,m3,40.78,40.78,40.78,40.78,1,GBP,338.61,8.3033,6,6,CONSTRUCTION WORK,Brick and block structures,GARBAGE CHUTES,Installation of a garbage chute with a shaft made of corrosion-resistant steel p
KAME-LI-MESA-MEPU_KAMENEME,"Self-tapping steel screws with a semi-circular head and a straight slot, pointed, diameter 2.5 mm, length 20 mm",Material,Steel & Metal,t,4290.8,4290.8,4290.8,4290.8,1,GBP,0.0,0.0,6,6,EQUIPMENT INSTALLATION,Electrical installations,ELECTRIC POWER AND ELECTRIC LIGHTING INSTALLATIONS,"LIGHTING, HEATING, SHIELDS AND METERS"
MEDX-TO-KARI-KAVO_KAKARIME,"Steel brackets for mounting the outdoor unit of a split system, with fasteners, recommended load up to 80 kg, dimensions 500x500x45 mm",Material,Steel & Metal,set,8.91,8.91,8.91,8.91,1,GBP,8.91,1.0,6,6,CONSTRUCTION WORK,Ventilation and air conditioning,AIR CONDITIONERS,Installation of air conditioners and split systems
RIPU-TO-KATO-METO_KAKARIRI,"Polyethylene pressure pipes, except for PE100 gas pipes, for water transportation, standard dimensional ratio SDR13.6, nominal outer diameter 40 mm, wall thickness 3.0 mm",Material,Pipes & Fittings,m,1.08,1.08,1.08,1.08,1,GBP,8.19,7.585,6,6,CONSTRUCTION WORK,Concrete and reinforced concrete structures of hydraulic engineering structures,"HYDROPOWER FACILITY STRUCTURES WITH A TOTAL CONCRETE VOLUME OF OVER 100,000 M3",INSTALLATION OF CONCRETE COOLING SYSTEMS IN STRUCTURES
