code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
DXME-KATO-MEDX_METOME,Electricity: consumption RIKA.LIDX kW·h/machine-hour,electricity,Electricity,Machine hours,2.77,2.77,2.77,EUR,6,ENG_TORONTO
DXME-MEDX-MEKA_KAMEME,Electricity: consumption RIDX.LI kW·h/machine-hour,electricity,Electricity,Machine hours,3.96,3.96,3.96,EUR,6,ENG_TORONTO
DXME-RIME-RIRI_PUTOPU,Electricity: consumption PURI.DX kW·h/machine-hour,electricity,Electricity,Machine hours,5.72,5.72,5.72,EUR,6,ENG_TORONTO
DXME-KASA-KAPU_KARILI,Electricity: consumption 66 kWh/machine-hour,electricity,Electricity,Machine hours,8.8,8.8,8.8,EUR,6,ENG_TORONTO
DXME-KASA-KAPU_KAMELI,Electricity: consumption RIMEPU.SA kW·h/machine-hour,electricity,Electricity,Machine hours,28.61,28.61,28.61,EUR,6,ENG_TORONTO
DXME-MEDX-KAVO_KARIVO,Electricity: consumption MEKASA.NE kW·h/machine-hour,electricity,Electricity,Machine hours,14.08,14.08,14.08,EUR,6,ENG_TORONTO
DXME-MEKA-KAPU_SALITO,Electricity: consumption ME.SALI kWh/machine-hour,electricity,Electricity,Machine hours,0.21,0.21,0.21,EUR,6,ENG_TORONTO
DXME-MEKA-KAPU_SALIPU,Electricity: consumption ME.SALI kWh/machine-hour,electricity,Electricity,Machine hours,0.21,0.21,0.21,EUR,6,ENG_TORONTO
DXME-KAME-KASA_METODX,Electricity: consumption PUMERI.SA kW·h/machine-hour,electricity,Electricity,Machine hours,55.02,55.02,55.02,EUR,5,ENG_TORONTO
DXME-MEDX-MEKA_KAKAME,Electricity: consumption RI.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,5,ENG_TORONTO
DXME-RIKA-KALI_KAKAME,Electricity: consumption RIPU.RI kW·h/machine-hour,electricity,Electricity,Machine hours,3.23,3.23,3.23,EUR,5,ENG_TORONTO
DXME-MEDX-KAVO_KAKARI,Electricity: consumption KA.DXRI kW·h/machine-hour,electricity,Electricity,Machine hours,0.12,0.12,0.12,EUR,5,ENG_TORONTO
DXME-RIME-MEDX_KAPUPU,Electricity: consumption LI.DXRI kW·h/machine-hour,electricity,Electricity,Machine hours,1.06,1.06,1.06,EUR,5,ENG_TORONTO
DXME-RIME-MEDX_KAPUNE,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,5,ENG_TORONTO
DXME-RIME-RIRI_MENEME,Electricity: consumption RI.LITO kW·h/machine-hour,electricity,Electricity,Machine hours,0.36,0.36,0.36,EUR,5,ENG_TORONTO
DXME-MELI-KAPU_KANEKA,Electricity: consumption ME.TODX kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,5,ENG_TORONTO
DXME-RIME-RIKA_SAKARI,Electricity: consumption KA.NEDX kWh/machine-hour,electricity,Electricity,Machine hours,0.09,0.09,0.09,EUR,5,ENG_TORONTO
DXME-MEKA-MEME_KAMEME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KAPUME,Electricity: consumption SARI.VO kW·h/machine-hour,electricity,Electricity,Machine hours,7.04,7.04,7.04,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KAPURI,Electricity: consumption VOTO.NE kW·h/machine-hour,electricity,Electricity,Machine hours,11.15,11.15,11.15,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KATOSA,Electricity: consumption SANE.TORI kWh/machine-hour,electricity,Electricity,Machine hours,7.51,7.51,7.51,EUR,5,ENG_TORONTO
DXME-KADX-MERI_SARIKA,Electricity: consumption KA.TODX kW·h/machine-hour,electricity,Electricity,Machine hours,0.05,0.05,0.05,EUR,5,ENG_TORONTO
DXME-KANE-KATO_KAPUTO,Electricity: consumption ME.TO kW·h/machine-hour,electricity,Electricity,Machine hours,0.17,0.17,0.17,EUR,5,ENG_TORONTO
DXME-KANE-KATO_KASADX,Electricity: consumption ME.KANE kW·h/machine-hour,electricity,Electricity,Machine hours,0.14,0.14,0.14,EUR,5,ENG_TORONTO
DXME-MEDX-MEKA_KAKASA,Electricity: consumption 1290 kWh/machine-hour,electricity,Electricity,Machine hours,172.06,172.06,172.06,EUR,4,ENG_TORONTO
DXME-KAME-KASA_METOKA,Electricity: consumption 1320 kWh/machine-hour,electricity,Electricity,Machine hours,176.06,176.06,176.06,EUR,4,ENG_TORONTO
DXME-KAME-KASA_MERIDX,Electricity: consumption 1056 kWh/machine-hour,electricity,Electricity,Machine hours,140.85,140.85,140.85,EUR,4,ENG_TORONTO
DXME-RIME-RIKA_KAKAME,Electricity: consumption ME.METO kWh/machine-hour,electricity,Electricity,Machine hours,0.15,0.15,0.15,EUR,4,ENG_TORONTO
DXME-MEDX-KANE_KAKASA,Electricity: consumption PU.RIDX kW·h/machine-hour,electricity,Electricity,Machine hours,0.57,0.57,0.57,EUR,4,ENG_TORONTO
DXME-RIME-MENE_KAMEME,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,4,ENG_TORONTO
DXME-KALI-KAVO_SAMEPU,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,4,ENG_TORONTO
DXME-RIME-KAME_KAMETO,Electricity: consumption KA.PUNE kW·h/machine-hour,electricity,Electricity,Machine hours,0.06,0.06,0.06,EUR,4,ENG_TORONTO
DXME-MELI-KAPU_KATOME,Electricity: consumption LI.RIRI kWh/machine-hour,electricity,Electricity,Machine hours,0.96,0.96,0.96,EUR,4,ENG_TORONTO
DXME-MELI-KATO_KAKAME,Electricity: consumption NE.NE kW·h/machine-hour,electricity,Electricity,Machine hours,0.88,0.88,0.88,EUR,4,ENG_TORONTO
DXME-RIME-MEDX_KAMESA,Electricity: consumption PUTO.SANE kWh/machine-hour,electricity,Electricity,Machine hours,5.81,5.81,5.81,EUR,4,ENG_TORONTO
DXME-MEKA-KAPU_KAMEVO,Electricity: consumption MESA.SAVO kW·h/machine-hour,electricity,Electricity,Machine hours,2.08,2.08,2.08,EUR,4,ENG_TORONTO
DXME-KAVO-KAPU_KAKAME,Electricity: consumption TOLI.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,5.06,5.06,5.06,EUR,4,ENG_TORONTO
DXME-KADX-MERI_SARIRI,Electricity: consumption ME.KANE kW·h/machine-hour,electricity,Electricity,Machine hours,0.14,0.14,0.14,EUR,4,ENG_TORONTO
DXME-RIME-RIRI_TODXME,Electricity: consumption DX.DX kWh/machine-hour,electricity,Electricity,Machine hours,1.32,1.32,1.32,EUR,4,ENG_TORONTO
DXME-KATO-MEDX_MESAME,Electricity: consumption VO.TOSA kWh/machine-hour,electricity,Electricity,Machine hours,1.11,1.11,1.11,EUR,4,ENG_TORONTO
DXME-RIME-MESA_KARITO,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,4,ENG_TORONTO
DXME-KASA-MEPU_KARIRI,Electricity: consumption MERI.DX kW·h/machine-hour,electricity,Electricity,Machine hours,1.72,1.72,1.72,EUR,4,ENG_TORONTO
DXME-MEDX-KALI_KAMESA,Electricity: consumption RIPU.LISA kW·h/machine-hour,electricity,Electricity,Machine hours,3.3,3.3,3.3,EUR,4,ENG_TORONTO
DXME-RIME-RIKA_SAKAPU,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,4,ENG_TORONTO
DXME-KASA-KARI_KARIKA,Electricity: consumption RIVO.KASA kW·h/machine-hour,electricity,Electricity,Machine hours,3.74,3.74,3.74,EUR,4,ENG_TORONTO
DXME-KASA-KARI_LINEDX,Electricity: consumption ME.NERI kW·h/machine-hour,electricity,Electricity,Machine hours,0.22,0.22,0.22,EUR,4,ENG_TORONTO
DXME-RIME-RIRI_PUTOTO,Electricity: consumption NE.PUPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.86,0.86,0.86,EUR,4,ENG_TORONTO
DXME-RIME-RIRI_TOLIME,Electricity: consumption ME.ME kW·h/machine-hour,electricity,Electricity,Machine hours,0.15,0.15,0.15,EUR,4,ENG_TORONTO
DXME-KASA-KAPU_KATOPU,Electricity: consumption MERI.SA kW·h/machine-hour,electricity,Electricity,Machine hours,1.67,1.67,1.67,EUR,4,ENG_TORONTO
DXME-MEKA-KAPU_KAKAME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,4,ENG_TORONTO
DXME-MEKA-MEME_SARIPU,Electricity: consumption RI.NEPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.35,0.35,0.35,EUR,4,ENG_TORONTO
DXME-MEDX-KANE_KAKATO,Electricity: consumption ME.MENE kW·h/machine-hour,electricity,Electricity,Machine hours,0.15,0.15,0.15,EUR,4,ENG_TORONTO
DXME-KAME-KASA_MERIPU,Electricity: consumption 165 kWh/machine-hour,electricity,Electricity,Machine hours,22.01,22.01,22.01,EUR,3,ENG_TORONTO
DXME-KARI-KASA_KAMEDX,Electricity: consumption RITO.ME kWh/machine-hour,electricity,Electricity,Machine hours,3.08,3.08,3.08,EUR,3,ENG_TORONTO
DXME-KARI-KASA_KARIKA,Electricity: consumption RIPU.LISA kW·h/machine-hour,electricity,Electricity,Machine hours,3.3,3.3,3.3,EUR,3,ENG_TORONTO
DXME-KARI-KASA_KAMELI,Electricity: consumption TOME.TOSA kWh/machine-hour,electricity,Electricity,Machine hours,4.18,4.18,4.18,EUR,3,ENG_TORONTO
DXME-KANE-KATO_SALIVO,Electricity: consumption KA.RINE kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,3,ENG_TORONTO
DXME-RIME-MEVO_KARIME,Electricity: consumption METO.RI kWh/machine-hour,electricity,Electricity,Machine hours,1.76,1.76,1.76,EUR,3,ENG_TORONTO
DXME-RIME-MEDX_SASAKA,Electricity: consumption KA.PUNE kW·h/machine-hour,electricity,Electricity,Machine hours,0.06,0.06,0.06,EUR,3,ENG_TORONTO
DXME-RIME-MEDX_KAMELI,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,3,ENG_TORONTO
DXME-RIME-RIRI_PUPUSA,Electricity: consumption RI.LIRI kWh/machine-hour,electricity,Electricity,Machine hours,0.36,0.36,0.36,EUR,3,ENG_TORONTO
DXME-KAVO-KALI_KARIME,Electricity: consumption ME.DXVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.26,0.26,0.26,EUR,3,ENG_TORONTO
DXME-RIME-KAME_SAMEPU,Electricity: consumption KA.PUNE kW·h/machine-hour,electricity,Electricity,Machine hours,0.06,0.06,0.06,EUR,3,ENG_TORONTO
DXME-KAVO-KAVO_KAMEPU,Electricity: consumption PUDX.RIVO kWh/machine-hour,electricity,Electricity,Machine hours,6.57,6.57,6.57,EUR,3,ENG_TORONTO
DXME-KAVO-KAVO_KAMERI,Electricity: consumption TORI.TOPU kW·h/machine-hour,electricity,Electricity,Machine hours,4.31,4.31,4.31,EUR,3,ENG_TORONTO
DXME-KADX-KADX_MEKAME,Electricity: consumption SAPU.PUSA kW·h/machine-hour,electricity,Electricity,Machine hours,7.26,7.26,7.26,EUR,3,ENG_TORONTO
DXME-KATO-KASA_KATODX,Electricity: consumption MENEKARI.PUVO kWh/machine-hour,electricity,Electricity,Machine hours,213.74,213.74,213.74,EUR,3,ENG_TORONTO
DXME-KANE-KATO_KADXDX,Electricity: consumption KA.LILI kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,3,ENG_TORONTO
DXME-KALI-KADX_KAKAME,Electricity: consumption PU.METO kW·h/machine-hour,electricity,Electricity,Machine hours,0.55,0.55,0.55,EUR,3,ENG_TORONTO
DXME-KASA-MEME_KAMEME,Electricity: consumption MELI.MENE kWh/machine-hour,electricity,Electricity,Machine hours,2.29,2.29,2.29,EUR,3,ENG_TORONTO
DXME-KALI-KALI_KASAME,Electricity: consumption TO.PULI kW·h/machine-hour,electricity,Electricity,Machine hours,0.46,0.46,0.46,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KASASA,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,3,ENG_TORONTO
DXME-MEKA-KAPU_KARISA,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,3,ENG_TORONTO
DXME-MEDX-MEKA_KAKATO,Electricity: consumption 370 kWh/machine-hour,electricity,Electricity,Machine hours,49.35,49.35,49.35,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAME,Electricity: consumption LI.RINE kW·h/machine-hour,electricity,Electricity,Machine hours,0.97,0.97,0.97,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKADX,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKARI,Electricity: consumption MEPU.VOSA kWh/machine-hour,electricity,Electricity,Machine hours,1.98,1.98,1.98,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKATO,Electricity: consumption RIME.PUSA kWh/machine-hour,electricity,Electricity,Machine hours,2.86,2.86,2.86,EUR,2,ENG_TORONTO
DXME-MEDX-KADX_KAKAPU,Electricity: consumption NERI.LI kWh/machine-hour,electricity,Electricity,Machine hours,8.36,8.36,8.36,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKARI,Electricity: consumption RIME.PUSA kWh/machine-hour,electricity,Electricity,Machine hours,2.86,2.86,2.86,EUR,2,ENG_TORONTO
DXME-RIKA-MESA_KAKATO,Electricity: consumption NERI.LI kWh/machine-hour,electricity,Electricity,Machine hours,8.36,8.36,8.36,EUR,2,ENG_TORONTO
DXME-KANE-KADX_KASATO,Electricity: consumption ME.NESA kW·h/machine-hour,electricity,Electricity,Machine hours,0.22,0.22,0.22,EUR,2,ENG_TORONTO
DXME-KALI-MEKA_KAKAME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,2,ENG_TORONTO
DXME-KALI-KASA_KAKATO,Electricity: consumption TOSA.KARI kWh/machine-hour,electricity,Electricity,Machine hours,4.67,4.67,4.67,EUR,2,ENG_TORONTO
DXME-MELI-KAPU_MEVOME,Electricity: consumption SANE.LINE kW·h/machine-hour,electricity,Electricity,Machine hours,7.57,7.57,7.57,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_PUPUNE,Electricity: consumption KA.TOTO kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,2,ENG_TORONTO
DXME-KALI-KALI_KAMERI,Electricity: consumption KA.DXME kW·h/machine-hour,electricity,Electricity,Machine hours,0.12,0.12,0.12,EUR,2,ENG_TORONTO
DXME-RIME-KAME_KASAME,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,2,ENG_TORONTO
DXME-RIME-KAPU_KAKARI,Electricity: consumption KA.RISA kW·h/machine-hour,electricity,Electricity,Machine hours,0.03,0.03,0.03,EUR,2,ENG_TORONTO
DXME-MEKA-KAPU_KAMEDX,Electricity: consumption MENE.LITO kWh/machine-hour,electricity,Electricity,Machine hours,2.23,2.23,2.23,EUR,2,ENG_TORONTO
DXME-KALI-KATO_KAKAVO,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,2,ENG_TORONTO
DXME-RIME-MEDX_KARIVO,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,2,ENG_TORONTO
DXME-KATO-MEDX_MESAKA,Electricity: consumption SA.KARI kW·h/machine-hour,electricity,Electricity,Machine hours,0.67,0.67,0.67,EUR,2,ENG_TORONTO
DXME-KALI-KAME_KARIKA,Electricity: consumption RI.NERI kW·h/machine-hour,electricity,Electricity,Machine hours,0.35,0.35,0.35,EUR,2,ENG_TORONTO
DXME-KALI-KASA_KAKARI,Electricity: consumption MEVO.SANE kW·h/machine-hour,electricity,Electricity,Machine hours,2.48,2.48,2.48,EUR,2,ENG_TORONTO
DXME-KATO-KARI_KAMESA,Electricity: consumption TONE.TO kW·h/machine-hour,electricity,Electricity,Machine hours,4.84,4.84,4.84,EUR,2,ENG_TORONTO
DXME-KATO-KARI_KAMENE,Electricity: consumption SADX.PU kW·h/machine-hour,electricity,Electricity,Machine hours,7.92,7.92,7.92,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_RIMEME,Electricity: consumption RI.NE kW·h/machine-hour,electricity,Electricity,Machine hours,0.35,0.35,0.35,EUR,2,ENG_TORONTO
DXME-KALI-KADX_KAMEME,Electricity: consumption KA.DX kW·h/machine-hour,electricity,Electricity,Machine hours,0.12,0.12,0.12,EUR,2,ENG_TORONTO
DXME-MEDX-KARI_KAKAME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,2,ENG_TORONTO
DXME-KATO-MEDX_METOLI,Electricity: consumption LITO.DXRI kW·h/machine-hour,electricity,Electricity,Machine hours,9.86,9.86,9.86,EUR,2,ENG_TORONTO
DXME-MEDX-MEME_KATOTO,Electricity: consumption PUPULI.NEVO kW·h/machine-hour,electricity,Electricity,Machine hours,59.71,59.71,59.71,EUR,2,ENG_TORONTO
DXME-MEDX-MEME_KATOSA,Electricity: consumption NE.NE kW·h/machine-hour,electricity,Electricity,Machine hours,0.88,0.88,0.88,EUR,2,ENG_TORONTO
DXME-MEDX-MEME_KAMESA,Electricity: consumption RILITO.PUDX kW·h/machine-hour,electricity,Electricity,Machine hours,36.48,36.48,36.48,EUR,2,ENG_TORONTO
DXME-KATO-MEME_KAKAME,Electricity: consumption TO.SATO kW·h/machine-hour,electricity,Electricity,Machine hours,0.47,0.47,0.47,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_METOME,Electricity: consumption MERI.PUDX kWh/machine-hour,electricity,Electricity,Machine hours,1.67,1.67,1.67,EUR,2,ENG_TORONTO
DXME-MEDX-MERI_KASAME,Electricity: consumption NE.MEME kW·h/machine-hour,electricity,Electricity,Machine hours,0.81,0.81,0.81,EUR,2,ENG_TORONTO
DXME-RIME-MEDX_KATOKA,Electricity: consumption KA.RISA kW·h/machine-hour,electricity,Electricity,Machine hours,0.03,0.03,0.03,EUR,2,ENG_TORONTO
DXME-MEDX-MERI_KARIRI,Electricity: consumption PU.SAME kW·h/machine-hour,electricity,Electricity,Machine hours,0.6,0.6,0.6,EUR,2,ENG_TORONTO
DXME-KANE-KATO_KATOLI,Electricity: consumption KA.VOVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.12,0.12,0.12,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_KAPURI,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,2,ENG_TORONTO
DXME-RIME-RIRI_PUPUPU,Electricity: consumption SA.DXPU kW·h/machine-hour,electricity,Electricity,Machine hours,0.79,0.79,0.79,EUR,2,ENG_TORONTO
DXME-RIME-METO_KAKAVO,Electricity: consumption KA.TOME kW·h/machine-hour,electricity,Electricity,Machine hours,0.04,0.04,0.04,EUR,2,ENG_TORONTO
DXME-MEDX-MEKA_KAKAPU,Electricity: consumption 810 kWh/machine-hour,electricity,Electricity,Machine hours,108.04,108.04,108.04,EUR,1,ENG_TORONTO
DXME-MEDX-MEKA_KAKANE,Electricity: consumption RIVOVOVO.VO kWh/machine-hour,electricity,Electricity,Machine hours,385.31,385.31,385.31,EUR,1,ENG_TORONTO
DXME-RIKA-MEPU_KAKAME,Electricity: consumption 66 kWh/machine-hour,electricity,Electricity,Machine hours,8.8,8.8,8.8,EUR,1,ENG_TORONTO
DXME-RIKA-MERI_KAMEVO,Electricity: consumption 561 kWh/machine-hour,electricity,Electricity,Machine hours,74.83,74.83,74.83,EUR,1,ENG_TORONTO
DXME-MEDX-KADX_KAKASA,Electricity: consumption NEDX.TO kW·h/machine-hour,electricity,Electricity,Machine hours,9.24,9.24,9.24,EUR,1,ENG_TORONTO
DXME-RIKA-MESA_KAKAPU,Electricity: consumption NEDX.TO kW·h/machine-hour,electricity,Electricity,Machine hours,9.24,9.24,9.24,EUR,1,ENG_TORONTO
DXME-RIME-RIRI_MEPUME,Electricity: consumption KA.LITO kWh/machine-hour,electricity,Electricity,Machine hours,0.1,0.1,0.1,EUR,1,ENG_TORONTO
DXME-KAPU-KAME_KALISA,Electricity: consumption MEVO.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,2.46,2.46,2.46,EUR,1,ENG_TORONTO
DXME-KARI-KASA_KAMEVO,Electricity: consumption RIDX.LI kW·h/machine-hour,electricity,Electricity,Machine hours,3.96,3.96,3.96,EUR,1,ENG_TORONTO
DXME-RIME-MEVO_KAVOME,Electricity: consumption METO.RI kWh/machine-hour,electricity,Electricity,Machine hours,1.76,1.76,1.76,EUR,1,ENG_TORONTO
DXME-RIME-RIRI_MEDXME,Electricity: consumption MERI.MEME kW·h/machine-hour,electricity,Electricity,Machine hours,1.62,1.62,1.62,EUR,1,ENG_TORONTO
DXME-KANE-KADX_KADXME,Electricity: consumption ME.PULI kWh/machine-hour,electricity,Electricity,Machine hours,0.2,0.2,0.2,EUR,1,ENG_TORONTO
DXME-KALI-KATO_KAMEPU,Electricity: consumption MERI.TOVO kW·h/machine-hour,electricity,Electricity,Machine hours,1.65,1.65,1.65,EUR,1,ENG_TORONTO
DXME-KALI-KASA_KAKAPU,Electricity: consumption NEVO.KANE kW·h/machine-hour,electricity,Electricity,Machine hours,9.08,9.08,9.08,EUR,1,ENG_TORONTO
DXME-RIME-RIRI_TORIME,Electricity: consumption ME.LIRI kW·h/machine-hour,electricity,Electricity,Machine hours,0.23,0.23,0.23,EUR,1,ENG_TORONTO
DXME-RIME-KAME_KATOME,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,1,ENG_TORONTO
DXME-RIME-KATO_KARIME,Electricity: consumption KA.VODX kWh/machine-hour,electricity,Electricity,Machine hours,0.12,0.12,0.12,EUR,1,ENG_TORONTO
DXME-RIME-KAPU_KAKAME,Electricity: consumption KA.RISA kW·h/machine-hour,electricity,Electricity,Machine hours,0.03,0.03,0.03,EUR,1,ENG_TORONTO
DXME-METO-KAME_KATODX,Electricity: consumption TOPU.SA kW·h/machine-hour,electricity,Electricity,Machine hours,4.6,4.6,4.6,EUR,1,ENG_TORONTO
DXME-RIME-KAME_KALIME,Electricity: consumption RI.RI kW·h/machine-hour,electricity,Electricity,Machine hours,0.29,0.29,0.29,EUR,1,ENG_TORONTO
DXME-KAVO-KAVO_KAMEME,Electricity: consumption RITO.ME kWh/machine-hour,electricity,Electricity,Machine hours,3.08,3.08,3.08,EUR,1,ENG_TORONTO
DXME-KALI-MEME_SAKAVO,Electricity: consumption LI.MERI kW·h/machine-hour,electricity,Electricity,Machine hours,0.95,0.95,0.95,EUR,1,ENG_TORONTO
DXME-KAVO-KASA_KAKAME,Electricity: consumption KA.SAPU kWh/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,1,ENG_TORONTO
DXME-RIME-RIRI_RISAME,Electricity: consumption KA.DXDX kWh/machine-hour,electricity,Electricity,Machine hours,0.13,0.13,0.13,EUR,1,ENG_TORONTO
DXME-KALI-KALI_KAMEPU,Electricity: consumption PU.MESA kW·h/machine-hour,electricity,Electricity,Machine hours,0.55,0.55,0.55,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_KANEME,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_MESARI,Electricity: consumption DX.NEPU kW·h/machine-hour,electricity,Electricity,Machine hours,1.29,1.29,1.29,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_MESATO,Electricity: consumption MEPU.VOSA kWh/machine-hour,electricity,Electricity,Machine hours,1.98,1.98,1.98,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_MESAPU,Electricity: consumption MEVO.DXVO kW·h/machine-hour,electricity,Electricity,Machine hours,2.53,2.53,2.53,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KAKANE,Electricity: consumption METORI.MESA kW·h/machine-hour,electricity,Electricity,Machine hours,17.63,17.63,17.63,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KAKASA,Electricity: consumption TOPUKA.KASA kW·h/machine-hour,electricity,Electricity,Machine hours,45.36,45.36,45.36,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KAKATO,Electricity: consumption MEMEKA.NELI kW·h/machine-hour,electricity,Electricity,Machine hours,14.76,14.76,14.76,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KAKARI,Electricity: consumption MEME.LILI kW·h/machine-hour,electricity,Electricity,Machine hours,1.57,1.57,1.57,EUR,1,ENG_TORONTO
DXME-KATO-KADX_KAKAME,Electricity: consumption METOPU.METO kWh/machine-hour,electricity,Electricity,Machine hours,17.89,17.89,17.89,EUR,1,ENG_TORONTO
DXME-KATO-MEDX_KATOME,Electricity: consumption RI.VONE kWh/machine-hour,electricity,Electricity,Machine hours,0.38,0.38,0.38,EUR,1,ENG_TORONTO
DXME-KATO-MERI_KAKARI,Electricity: consumption ME.VORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.24,0.24,0.24,EUR,1,ENG_TORONTO
DXME-KATO-MERI_KAKAME,Electricity: consumption ME.TORI kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKAPU,Electricity: consumption MEPU.VOSA kWh/machine-hour,electricity,Electricity,Machine hours,1.98,1.98,1.98,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKASA,Electricity: consumption TONE.TO kW·h/machine-hour,electricity,Electricity,Machine hours,4.84,4.84,4.84,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKANE,Electricity: consumption RIPU.LISA kW·h/machine-hour,electricity,Electricity,Machine hours,3.3,3.3,3.3,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKALI,Electricity: consumption SARI.VO kW·h/machine-hour,electricity,Electricity,Machine hours,7.04,7.04,7.04,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKAVO,Electricity: consumption SARI.VO kW·h/machine-hour,electricity,Electricity,Machine hours,7.04,7.04,7.04,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKADX,Electricity: consumption VORI.SA kWh/machine-hour,electricity,Electricity,Machine hours,11.0,11.0,11.0,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAMEKA,Electricity: consumption MEPU.VOSA kWh/machine-hour,electricity,Electricity,Machine hours,1.98,1.98,1.98,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKAME,Electricity: consumption PU.RIDX kW·h/machine-hour,electricity,Electricity,Machine hours,0.57,0.57,0.57,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKARI,Electricity: consumption PU.NERI kW·h/machine-hour,electricity,Electricity,Machine hours,0.62,0.62,0.62,EUR,1,ENG_TORONTO
DXME-MEDX-KASA_KAKATO,Electricity: consumption LI.RINE kW·h/machine-hour,electricity,Electricity,Machine hours,0.97,0.97,0.97,EUR,1,ENG_TORONTO
