code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
DXME-RIME-RIRI_SAVOVO,"High-pressure diaphragm injection pumps, capacity RI.SA l/min",equipment,Pumps,Machine hours,3.17,3.17,3.17,EUR,11,ENG_TORONTO
DXME-KAME-KASA_MEKASA,"Single-bucket diesel excavators on pneumatic wheels, bucket capacity KA.SA m3",equipment,Excavators,Machine hours,45.37,45.37,45.37,EUR,11,ENG_TORONTO
DXME-KAVO-KANE_KAMEME,"Self-propelled joint cutters for hardened concrete, maximum cutting depth 480 mm, power 62 kW (84 hp)",equipment,General,Machine hours,59.05,59.05,59.05,EUR,11,ENG_TORONTO
DXME-KAME-KARI_KAKAME,"Heavy-duty motor graders, power 135 kW (184 hp)",equipment,General,Machine hours,98.39,98.39,98.39,EUR,11,ENG_TORONTO
DXME-KAVO-KANE_KAKARI,"Joint cutters, maximum cutting depth 150 mm, power 4 kW (6 hp)",equipment,General,Machine hours,1.71,1.71,1.71,EUR,11,ENG_TORONTO
DXME-KADX-METO_KAMEME,Track welding machines complete with equipment for heat treatment and grinding of welded joints,equipment,Welding Equipment,Machine hours,1004.97,1004.97,1004.97,EUR,11,ENG_TORONTO
DXME-MERI-KALI_KARIME,Trailed seed drills,equipment,General,Machine hours,7.56,7.56,7.56,EUR,11,ENG_TORONTO
DXME-KASA-MEPU_KAMEME,"Crane beams, load capacity KA.SA t",equipment,Cranes,Machine hours,0.68,0.68,0.68,EUR,11,ENG_TORONTO
DXME-KANE-KATO_KALIME,"Hoist stations, load capacity up to KA.SA t",equipment,Hoists & Winches,Machine hours,0.02,0.02,0.02,EUR,11,ENG_TORONTO
DXME-RIME-KADX_KAKAME,"Electric riveting hammers, power KA.PU kW",equipment,General,Machine hours,0.14,0.14,0.14,EUR,11,ENG_TORONTO
DXME-KANE-KATO_KAMERI,"Hydraulic winch trailers for cable pulling, pulling force 10 t",equipment,Hoists & Winches,Machine hours,299.73,21.25,787.08,EUR,11,"ENG_TORONTO,RU_STPETERSBURG"
DXME-RIME-MELI_KAMEME,Pneumatic breakers for trenchless replacement of pipes with a diameter of up to 250 mm when working from mobile compressor units,equipment,Compressors,Machine hours,2.45,2.45,2.45,EUR,11,ENG_TORONTO
DXME-KAVO-KADX_SAKARI,"Gasoline vibratory rammers, power up to 4 kW",equipment,General,Machine hours,1.53,1.53,1.53,EUR,10,ENG_TORONTO
DXME-MEDX-KAVO_KARIRI,"Pumps, capacity 150 m3/h, head 100 m, power 75 kW",equipment,Pumps,Machine hours,8.26,8.26,8.26,EUR,10,ENG_TORONTO
DXME-KAPU-KAME_MEKARI,"Screw drilling rigs on wheeled chassis, drilling depth up to 15 m, drilling diameter 150-500 mm",equipment,General,Machine hours,70.29,70.29,70.29,EUR,10,ENG_TORONTO
DXME-KAPU-KARI_KATOTO,"Directional drilling rigs for trenchless installation, pulling force 1000 kN",equipment,Hoists & Winches,Machine hours,425.3,425.3,425.3,EUR,10,ENG_TORONTO
DXME-MEDX-KAPU_KAKADX,"Three-piston drilling pumps for drilling fluid supply, flow rate 86-184 m3/h, outlet pressure 35-18 MPa",equipment,Pumps,Machine hours,76.95,76.95,76.95,EUR,10,ENG_TORONTO
DXME-KARI-KAPU_KATORI,"Drilling rigs for drilling piles using bucket drilling, depth up to 24 m, diameter up to 1200 mm",equipment,Excavators,Machine hours,49.17,49.17,49.17,EUR,10,ENG_TORONTO
DXME-KARI-KAME_KAKANE,"Vibratory pile drivers, eccentric moment 46 kgm, with a hydraulic station with a capacity of 548 hp.",equipment,General,Machine hours,281.3,281.3,281.3,EUR,10,ENG_TORONTO
DXME-KALI-KAVO_KARITO,"Stationary mortar mixers for preparing water-cement and other mortars, capacity 2000 l",equipment,General,Machine hours,1.87,1.87,1.87,EUR,10,ENG_TORONTO
DXME-KARI-KASA_SAKAKA,"Wide-grip crawler excavators, bucket capacity up to 1 m3",equipment,Excavators,Machine hours,156.34,156.34,156.34,EUR,10,ENG_TORONTO
DXME-MEDX-KANE_KAMERI,"Mud pumps, capacity up to 15 m3/h, pressure up to 50 m",equipment,Pumps,Machine hours,0.52,0.52,0.52,EUR,10,ENG_TORONTO
DXME-MEME-KAME_KARIME,"Pushing devices for cable pulling, pulling force 800 kg",equipment,Hoists & Winches,Machine hours,57.99,3.76,139.33,EUR,10,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KASA-KAME_KARILI,"Tower cranes, lifting capacity 8 t",equipment,Cranes,Machine hours,41.44,41.44,41.44,EUR,10,ENG_TORONTO
DXME-RIME-KALI_KAKARI,Parquet sanding machines,equipment,General,Machine hours,0.54,0.54,0.54,EUR,10,ENG_TORONTO
DXME-MEKA-KAPU_KARITO,Insulation machines for pipes with a diameter of up to 150 mm,equipment,General,Machine hours,6.95,6.95,6.95,EUR,10,ENG_TORONTO
DXME-KAVO-KAME_KARIME,"Crawler asphalt pavers, paving width from ME.VO to PU.SA m, paving speed 30 m/min, productivity 400 t/h",equipment,General,Machine hours,63.51,63.51,63.51,EUR,10,ENG_TORONTO
DXME-KANE-KASA_KASAVO,"Universal front-end pneumatic wheel loaders, nominal capacity of main bucket TO.VO m3, load capacity 7 t",equipment,Excavators,Machine hours,70.72,70.72,70.72,EUR,10,ENG_TORONTO
DXME-KAVO-KASA_KASASA,High-performance concrete paving machines Concrete pavers with sliding forms,equipment,General,Machine hours,272.53,272.53,272.53,EUR,10,ENG_TORONTO
DXME-METO-KAME_SARIVO,"Self-propelled marking machines with manual control for applying polymer tape, working speed up to 6 km/h",equipment,General,Machine hours,27.55,27.55,27.55,EUR,10,ENG_TORONTO
DXME-KAME-KASA_KANERI,"Excavators for underground work, bucket capacity ME.RI m3",equipment,Excavators,Machine hours,74.85,74.85,74.85,EUR,10,ENG_TORONTO
DXME-KALI-KATO_KARIME,"Automated concrete plants, capacity 20 m3/h",equipment,General,Machine hours,12.14,12.14,12.14,EUR,10,ENG_TORONTO
DXME-KADX-METO_SAKAPU,"Broad gauge locomotives, power up to 198 kW (270 hp)",equipment,General,Machine hours,174.49,174.49,174.49,EUR,10,ENG_TORONTO
DXME-MEDX-KAPU_KAKARI,"Drilling pumps for pumping flushing fluid, flow rate up to 32 m3/h, pressure up to 400 m",equipment,Pumps,Machine hours,4.89,4.89,4.89,EUR,10,ENG_TORONTO
DXME-MERI-KAVO_MEKAME,"Fan-type mounted sprayers, tank capacity KA.NE m3",equipment,General,Machine hours,2.25,2.25,2.25,EUR,10,ENG_TORONTO
DXME-KASA-MEME_KAMERI,"Gantry cranes, lifting capacity 16 t",equipment,Cranes,Machine hours,118.24,118.24,118.24,EUR,10,ENG_TORONTO
DXME-KASA-KADX_KAMETO,"Cranes on special truck-type chassis, lifting capacity 400 tons",equipment,Cranes,Machine hours,13831.9,727.29,26936.51,EUR,10,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KASA-KANE_KAPUVO,"Crawler cranes, lifting capacity 1350 t",equipment,Cranes,Machine hours,38942.59,2047.61,75837.57,EUR,10,"ENG_TORONTO,RU_STPETERSBURG"
PU_MEKAKA_KALISA,Персонал: 2 чел.-ч/маш.-ч,equipment,General,маш.-ч,996.74,996.74,996.74,EUR,10,RU_STPETERSBURG
DXME-RIME-RIRI_KAMEME,"Automatic rope cutters, rope length up to 21 m",equipment,General,Machine hours,10.63,10.63,10.63,EUR,9,ENG_TORONTO
DXME-KAME-KAPU_KAKAPU,"Single-bar units on a tractor, power 79 kW (108 hp), slot width 54 cm",equipment,Trucks & Vehicles,Machine hours,26.54,26.54,26.54,EUR,9,ENG_TORONTO
DXME-KAPU-KAME_KASAPU,"Self-propelled rotary drilling rigs, drilling depth up to 25 m, hole diameter 150 mm",equipment,General,Machine hours,10.58,10.58,10.58,EUR,9,ENG_TORONTO
DXME-RIKA-KAVO_KAKATO,"Floating pile drivers with diesel hammer, ME.VO t",equipment,General,Machine hours,59.01,59.01,59.01,EUR,9,ENG_TORONTO
DXME-MEPU-KAPU_SAKAKA,"Tractor units, load on the fifth wheel coupling up to 20 tons",equipment,Trucks & Vehicles,Machine hours,39.06,39.06,39.06,EUR,9,ENG_TORONTO
DXME-KALI-KARI_KARIRI,"Trailer-mounted concrete pumps with internal combustion engines, capacity 60 m3/h",equipment,Pumps,Machine hours,39.05,39.05,39.05,EUR,9,ENG_TORONTO
DXME-KALI-KAVO_KARINE,"Stationary mortar mixers, capacity 500 l",equipment,General,Machine hours,1.0,1.0,1.0,EUR,9,ENG_TORONTO
DXME-KANE-KATO_KASARI,Tractor winches with a pulling force of LIVO.PUVO kN (8 t),equipment,Trucks & Vehicles,Machine hours,2.28,2.28,2.28,EUR,9,ENG_TORONTO
DXME-RIME-KAME_KAMETO,"High-pressure painting units for painting structural surfaces, power 2 kW",equipment,General,Machine hours,0.45,0.45,0.45,EUR,9,ENG_TORONTO
DXME-MEKA-KALI_KAKANE,"Equipment for trenchless pipe laying using the jacking method when working from a mobile power station, pipe diameter up to 1620 mm, jacking length up to 90 m",equipment,General,Machine hours,26.52,26.52,26.52,EUR,9,ENG_TORONTO
DXME-RIME-RIRI_RIKATO,"Hydraulic tool kits for installing flexible reinforced polymer pipes, pipe diameter 25-110 mm",equipment,General,Machine hours,2.48,2.48,2.48,EUR,9,ENG_TORONTO
DXME-MELI-KAPU_MESALI,Positioners-centers for assembling and welding polyethylene pipes with a diameter of over 500 to 630 mm,equipment,Welding Equipment,Machine hours,2.67,2.67,2.67,EUR,9,ENG_TORONTO
DXME-METO-KATO_KANEME,"Swamp vehicles, load capacity 36 t",equipment,General,Machine hours,198.14,198.14,198.14,EUR,9,ENG_TORONTO
DXME-KAVO-KARI_KAKATO,"Auto-asphalt spreaders, tank capacity 6000 l",equipment,General,Machine hours,47.5,47.5,47.5,EUR,9,ENG_TORONTO
DXME-METO-KAME_KARITO,"Combined cleaning machines, tank capacity 13 m3, sand spreader body capacity 9 m3",equipment,General,Machine hours,57.84,57.84,57.84,EUR,9,ENG_TORONTO
DXME-KAVO-KAME_KAKATO,"Crawler asphalt pavers, maximum paving width 11 m, paving speed up to 25 m/min, productivity 900 t/h",equipment,General,Machine hours,152.84,152.84,152.84,EUR,9,ENG_TORONTO
DXME-KAVO-MEME_MEMEME,Machines for breaking up cement concrete road and airfield surfaces using the vibro-resonance method,equipment,General,Machine hours,644.32,644.32,644.32,EUR,9,ENG_TORONTO
DXME-KAVO-MEME_SAMESA,"Coopers on a vehicle chassis, boiler capacity up to 8 m3",equipment,General,Machine hours,143.2,143.2,143.2,EUR,9,ENG_TORONTO
DXME-RIME-MEDX_KARITO,"Machines for bending and cutting reinforcement bars, power SA.SA kW",equipment,General,Machine hours,2.06,2.06,2.06,EUR,9,ENG_TORONTO
DXME-KADX-KADX_MEKATO,Process lines for assembling links with reinforced concrete sleepers (shop equipment),equipment,General,Machine hours,49.01,49.01,49.01,EUR,9,ENG_TORONTO
DXME-KADX-MEKA_KAKASA,"Track alignment, tamping, and straightening machines, capacity 2200-2400 sleepers/hour",equipment,General,Machine hours,996.58,996.58,996.58,EUR,9,ENG_TORONTO
DXME-KADX-MEME_KAKAME,Vibratory pile driving units for catenary network support foundations (without motor-electric power station),equipment,General,Machine hours,232.94,232.94,232.94,EUR,9,ENG_TORONTO
DXME-KADX-METO_KARIME,Motor-generator units,equipment,General,Machine hours,51.05,51.05,51.05,EUR,9,ENG_TORONTO
DXME-KADX-MEME_KARIME,"Machines for digging pits for contact network supports when working ""from the field""",equipment,General,Machine hours,102.27,102.27,102.27,EUR,9,ENG_TORONTO
DXME-KALI-MEKA_KAMETO,"Pneumatic shotcrete machines for operation from stationary compressor stations, capacity up to 3 m3/h",equipment,Compressors,Machine hours,9.38,9.38,9.38,EUR,9,ENG_TORONTO
DXME-KADX-MERI_KALIME,Single-crank horizontal rail straightening presses,equipment,General,Machine hours,33.74,33.74,33.74,EUR,9,ENG_TORONTO
DXME-KATO-METO_KAKARI,"Mine cranes, tubing layers, internal diameter of casing SA.ME m",equipment,Cranes,Machine hours,79.68,79.68,79.68,EUR,9,ENG_TORONTO
DXME-KATO-MEDX_METOKA,"Single-barrel drilling rigs on pneumatic wheels, working area up to 40 m2, drilling diameter up to 76 mm, drilling depth up to 5000 mm",equipment,General,Machine hours,157.87,157.87,157.87,EUR,9,ENG_TORONTO
DXME-RIKA-METO_KAMEME,Mobile diving stations,equipment,General,Machine hours,111.48,111.48,111.48,EUR,9,ENG_TORONTO
DXME-KALI-KATO_KAKAPU,"Mobile gravity concrete mixers, drum volume 500 l",equipment,General,Machine hours,0.36,0.36,0.36,EUR,9,ENG_TORONTO
DXME-RIME-RIRI_PUKAME,Cable trolleys,equipment,General,Machine hours,0.86,0.17,6.35,EUR,9,"ENG_TORONTO,RU_STPETERSBURG"
DXME-RIME-MELI_KAKAME,Pneumatic breakers for trenchless replacement of pipes with a diameter of 355 to 630 mm when working from mobile compressor units,equipment,Compressors,Machine hours,6.04,6.04,6.04,EUR,9,ENG_TORONTO
DXME-RIKA-KANE_KAKARI,"Tugboats, power 96 kW (130 hp)",equipment,General,Machine hours,28.85,28.85,28.85,EUR,8,ENG_TORONTO
DXME-KADX-MEKA_KARIME,Self-propelled track lifters,equipment,General,Machine hours,44.23,44.23,44.23,EUR,8,ENG_TORONTO
DXME-KAME-KAME_KAMEVO,"Bulldozers on a tractor, power 243 kW (330 hp)",equipment,Trucks & Vehicles,Machine hours,142.27,142.27,142.27,EUR,8,ENG_TORONTO
DXME-KAME-KAME_KAMEDX,"Bulldozers on a tractor, power 303 kW (410 hp)",equipment,Trucks & Vehicles,Machine hours,185.64,185.64,185.64,EUR,8,ENG_TORONTO
DXME-KAPU-KAME_KATOLI,"Electric roller cone drilling machines on caterpillar tracks, drilling depth 36 m, hole diameter 215 mm",equipment,General,Machine hours,270.1,270.1,270.1,EUR,8,ENG_TORONTO
DXME-KAPU-KAME_KATONE,"Electric roller cone drilling machines on crawler tracks, drilling depth 32 m, hole diameter 250 mm",equipment,General,Machine hours,339.46,339.46,339.46,EUR,8,ENG_TORONTO
DXME-KAPU-KARI_KATOME,"Directional drilling rigs for trenchless laying, traction force 200 kN",equipment,General,Machine hours,158.04,158.04,158.04,EUR,8,ENG_TORONTO
DXME-MEVO-KARI_KAKAME,"Compressor stations, pressure 245 kPa (RI.SA atm), capacity 40 m3/min",equipment,Compressors,Machine hours,17.05,17.05,17.05,EUR,8,ENG_TORONTO
DXME-KAPU-KAME_KAVOPU,Rotary percussion drilling rigs on a sliding crawler base with torque up to 240 kNm for use in hydropower construction,equipment,General,Machine hours,819.62,819.62,819.62,EUR,8,ENG_TORONTO
DXME-KAME-KASA_SAMEVO,"Single-bucket diesel excavators on crawler tracks, bucket capacity ME.VO m3",equipment,Excavators,Machine hours,69.08,69.08,69.08,EUR,8,ENG_TORONTO
DXME-RIKA-KAVO_KAKAPU,"Floating copra mills with diesel hammer, 6 tons",equipment,General,Machine hours,154.49,154.49,154.49,EUR,8,ENG_TORONTO
DXME-MEDX-MERI_KAKANE,"Electric pump units with manual flow control for neutral liquids and suspensions, flow rate up to 1000 m3/h, head 100 m",equipment,Pumps,Machine hours,2.41,2.41,2.41,EUR,8,ENG_TORONTO
DXME-RIME-RIRI_LIKAPU,"Hydraulic hammers based on walking excavators, impact part weight KA.PUPU t",equipment,Excavators,Machine hours,118.37,118.37,118.37,EUR,8,ENG_TORONTO
DXME-KALI-KAME_KAMEME,"Cement silos, capacity 40 tons",equipment,General,Machine hours,0.75,0.75,0.75,EUR,8,ENG_TORONTO
DXME-KATO-MEDX_KADXRI,Hand-held pneumatic wrenches for use with mobile compressor units,equipment,Compressors,Machine hours,0.15,0.15,0.15,EUR,8,ENG_TORONTO
DXME-RIME-RIRI_PURIME,100 L thermos flasks,equipment,General,Machine hours,0.87,0.87,0.87,EUR,8,ENG_TORONTO
DXME-RIME-KAME_KAMEME,"Electric bitumen mastic application units, power up to 3 kW",equipment,General,Machine hours,0.63,0.63,0.63,EUR,8,ENG_TORONTO
DXME-RIME-RIRI_SAPUKA,"Electric spray guns, capacity up to KA.SA l/min",equipment,General,Machine hours,0.29,0.29,0.29,EUR,8,ENG_TORONTO
DXME-RIME-MEDX_KAMEDX,Hydraulic manual pipe bending machines for bending pipes with an outer diameter up to 60 mm,equipment,Pipe Equipment,Machine hours,0.05,0.05,0.05,EUR,8,ENG_TORONTO
DXME-MEKA-KAPU_KAMERI,Machines for cleaning and priming pipes with a diameter of 350-500 mm,equipment,General,Machine hours,27.72,27.72,27.72,EUR,8,ENG_TORONTO
DXME-KAVO-MEKA_KASASA,"Self-propelled cold milling machines on tracks, maximum milling width 2000 mm",equipment,General,Machine hours,353.06,353.06,353.06,EUR,8,ENG_TORONTO
DXME-KAVO-KALI_KAMELI,"Trailed gravel spreaders, hopper capacity RI.ME m³, working width 250-3000 mm",equipment,General,Machine hours,6.16,6.16,6.16,EUR,8,ENG_TORONTO
DXME-KAVO-KATO_KAPUSA,"Self-propelled smooth vibratory rollers, weight 7 t",equipment,General,Machine hours,42.21,42.21,42.21,EUR,8,ENG_TORONTO
DXME-KAVO-MEKA_KAKAME,"Regenerators-mixers, milling width 2438 mm, power 400 kW (550 hp)",equipment,General,Machine hours,441.24,441.24,441.24,EUR,8,ENG_TORONTO
DXME-KAVO-KADX_KAMEME,"Vibratory plates with internal combustion engines, power up to 11 kW (15 hp)",equipment,General,Machine hours,5.33,5.33,5.33,EUR,8,ENG_TORONTO
DXME-KAVO-KANE_KAKAPU,"Self-propelled joint cutters, maximum cutting depth 350 mm, power 22 kW (30 hp)",equipment,General,Machine hours,19.91,19.91,19.91,EUR,8,ENG_TORONTO
DXME-KASA-KADX_KAKAVO,"Cranes on special automotive chassis, lifting capacity 300 t",equipment,Cranes,Machine hours,4907.56,490.3,18159.34,EUR,8,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KANE-KAVO_KAKAME,"Electric hoists, load capacity KA.SA t",equipment,Hoists & Winches,Machine hours,0.2,0.2,0.2,EUR,8,ENG_TORONTO
DXME-KATO-MEKA_KAMEKA,"Pneumatic drilling rigs for drilling blast holes in underground mining and auxiliary holes when working from stationary compressor stations, drilling depth up to 150 m",equipment,Compressors,Machine hours,23.83,23.83,23.83,EUR,8,ENG_TORONTO
DXME-MEDX-KAPU_KAKANE,"Drilling pumps for pumping flushing fluid, flow rate 8-160 l/min, outlet pressure up to NE.TO MPa",equipment,Pumps,Machine hours,1.61,1.61,1.61,EUR,8,ENG_TORONTO
DXME-RIKA-MEKA_KAKARI,"Floating platforms, collapsible, load capacity 7 tons",equipment,Trucks & Vehicles,Machine hours,33.41,33.41,33.41,EUR,8,ENG_TORONTO
DXME-RIKA-MENE_KAKAME,"Non-self-propelled barges operating in closed waters, 250 tons",equipment,General,Machine hours,16.04,16.04,16.04,EUR,8,ENG_TORONTO
DXME-RIKA-MENE_KAKARI,"Non-self-propelled barges operating in open waters, 250 tons",equipment,General,Machine hours,22.33,22.33,22.33,EUR,8,ENG_TORONTO
DXME-KANE-KANE_KASARI,"Shaft hoists for industrial pipes, height 120 m",equipment,Hoists & Winches,Machine hours,95.16,95.16,95.16,EUR,8,ENG_TORONTO
DXME-KASA-KANE_KATOKA,"Cranes on crawler tracks, lifting capacity 400 t",equipment,Cranes,Machine hours,13948.52,733.42,27163.62,EUR,8,"ENG_TORONTO,RU_STPETERSBURG"
DXME-RIME-KATO_SAMEKA,"Abrasive blasting machines powered by mobile compressor units, volume up to 200 l, air consumption up to 16 m3/min, with a nozzle for cleaning the inner surface of pipes with a diameter of over 200 to",equipment,Compressors,Machine hours,1.09,1.09,1.09,EUR,8,ENG_TORONTO
DXME-MEKA-MEME_MEPUME,Hydraulic expanders for polymer pipes with a diameter of 160-500 mm,equipment,General,Machine hours,6.98,6.98,6.98,EUR,8,ENG_TORONTO
DXME-KAME-KASA_KANESA,"Single-bucket diesel excavators on crawler tracks, bucket capacity KA.MESA m3",equipment,Excavators,Machine hours,15.62,15.62,15.62,EUR,7,ENG_TORONTO
DXME-RIKA-MERI_KAMEPU,"Electric dredging floating shells, flow rate 140 m3/h, pressure 37-52 m",equipment,General,Machine hours,73.87,73.87,73.87,EUR,7,ENG_TORONTO
DXME-RIKA-MERI_KAMENE,"Electric dredgers, flow rate 400 m3/h, head 71 m",equipment,General,Machine hours,199.94,199.94,199.94,EUR,7,ENG_TORONTO
DXME-MEDX-MEKA_KAMEKA,"Stationary electric pumping stations, flow rate 100 m3/h, head 80 m",equipment,Pumps,Machine hours,3.3,3.3,3.3,EUR,7,ENG_TORONTO
DXME-KAVO-KAVO_KAMETO,"Equipment for preparing soil mixtures, capacity up to 155 kW",equipment,General,Machine hours,68.77,68.77,68.77,EUR,7,ENG_TORONTO
DXME-KAPU-KARI_KATOPU,"Directional drilling rigs for trenchless installation, pulling force 2500 kN",equipment,Hoists & Winches,Machine hours,672.91,672.91,672.91,EUR,7,ENG_TORONTO
DXME-MEVO-KATO_KAMERI,"Trailer-mounted compressors with electric motor for reverse well flushing, pressure 680 kPa (NE.VO atm), capacity SA.RISA m3/min",equipment,Compressors,Machine hours,3.94,3.94,3.94,EUR,7,ENG_TORONTO
DXME-RIKA-KARI_KAKASA,"Non-self-propelled barges, load capacity 600 tons",equipment,General,Machine hours,23.38,23.38,23.38,EUR,7,ENG_TORONTO
DXME-KAPU-KAME_KALINE,"Drilling rigs on wheeled chassis, drilling depth up to 200 m, load capacity RI.SA t",equipment,General,Machine hours,36.55,36.55,36.55,EUR,7,ENG_TORONTO
DXME-KANE-KAME_SAMEKA,"Hydraulic jacks, load capacity up to 1200 t",equipment,General,Machine hours,17.88,17.88,17.88,EUR,7,ENG_TORONTO
DXME-KARI-KASA_SARIPU,"Crawler-mounted milling machines for constructing ""walls in the ground"", width up to 1500 mm, depth up to 35 m",equipment,General,Machine hours,860.56,860.56,860.56,EUR,7,ENG_TORONTO
DXME-KALI-KANE_KAKARI,"Equipment for preparing and supplying bentonite slurry, capacity 30 m3/h",equipment,General,Machine hours,3.45,3.45,3.45,EUR,7,ENG_TORONTO
DXME-MEDX-KAME_SAKAVO,"Sludge suction machines, sludge tank capacity 8 m3",equipment,General,Machine hours,47.74,47.74,47.74,EUR,7,ENG_TORONTO
DXME-MEDX-KASA_SANEKA,"Self-priming centrifugal pumps, capacity up to 130 m3/h, pressure up to 120 m",equipment,Pumps,Machine hours,1.46,1.46,1.46,EUR,7,ENG_TORONTO
DXME-KALI-KARI_KAMETO,"Concrete pumps, capacity 110 m3/h",equipment,Pumps,Machine hours,102.84,102.84,102.84,EUR,7,ENG_TORONTO
DXME-KALI-KAVO_KAPUME,"Mixing units, capacity 20 m3/h",equipment,General,Machine hours,3.3,3.3,3.3,EUR,7,ENG_TORONTO
DXME-RIME-KATO_KAMEME,Shot blasting machines operated by mobile compressor units,equipment,Compressors,Machine hours,0.2,0.2,0.2,EUR,7,ENG_TORONTO
DXME-RIME-RIRI_KAPUME,Infrared heaters for soft roofs,equipment,General,Machine hours,0.97,0.97,0.97,EUR,7,ENG_TORONTO
DXME-RIME-RIRI_SAVODX,"Injection piston pumps with pressure up to 40 MPa, capacity 1 l/min",equipment,Pumps,Machine hours,0.29,0.29,0.29,EUR,7,ENG_TORONTO
DXME-MEKA-KALI_KAKAPU,"Hydraulic controlled puncture units for pipe laying when working from a mobile power station, pipe diameter up to 400 mm, puncture length up to 25 m",equipment,General,Machine hours,5.46,5.46,5.46,EUR,7,ENG_TORONTO
DXME-MELI-KARI_KASATO,"Digital radiography systems for ring welded pipe joints with diameters from 500 to 1420 mm, complete with X-ray machine, panoramic inspection system",equipment,Welding Equipment,Machine hours,84.31,84.31,84.31,EUR,7,ENG_TORONTO
DXME-KAVO-KASA_KANEME,"High-performance concrete paving machines, base profilers with sliding forms",equipment,General,Machine hours,241.03,241.03,241.03,EUR,7,ENG_TORONTO
DXME-KASA-KALI_KAMEKA,"Stacking cranes for changing turnouts, lifting capacity 30 t",equipment,Cranes,Machine hours,380.94,380.94,380.94,EUR,7,ENG_TORONTO
DXME-KADX-KALI_KAMENE,"Crushed stone cleaning machines, capacity 800-1200 m3/h, self-propelled",equipment,General,Machine hours,1342.33,1342.33,1342.33,EUR,7,ENG_TORONTO
DXME-KADX-KALI_SAKATO,"Crushed stone cleaning machines, capacity 1200-1600 m3/h, non-self-propelled",equipment,General,Machine hours,1624.52,1624.52,1624.52,EUR,7,ENG_TORONTO
DXME-KADX-KALI_SAKAPU,"Crushed stone cleaning machines, capacity 1000-2000 m3/h, self-propelled",equipment,General,Machine hours,2775.26,2775.26,2775.26,EUR,7,ENG_TORONTO
DXME-KADX-KALI_KAMERI,Self-propelled ballast cutting machines,equipment,General,Machine hours,1357.17,1357.17,1357.17,EUR,7,ENG_TORONTO
DXME-KADX-KATO_KATORI,Mobile trolleys for transfer tunnels,equipment,General,Machine hours,0.06,0.06,0.06,EUR,7,ENG_TORONTO
DXME-KALI-KAPU_KAPUME,Vibrating screeds,equipment,General,Machine hours,1.07,1.07,1.07,EUR,7,ENG_TORONTO
DXME-RIME-RIRI_MERIME,Medium-type inertial screens,equipment,General,Machine hours,2.11,2.11,2.11,EUR,7,ENG_TORONTO
DXME-KAVO-KASA_KANERI,"High-performance concrete placing machines, cement concrete distributors with sliding forms",equipment,General,Machine hours,211.49,211.49,211.49,EUR,7,ENG_TORONTO
DXME-KASA-KAPU_KAKAPU,"Electric bridge cranes, main lifting capacity 50 t, auxiliary lifting capacity 10 t",equipment,Cranes,Machine hours,290.06,290.06,290.06,EUR,7,ENG_TORONTO
DXME-RIKA-MERI_KADXME,Rod (bucket) shells with a bucket capacity of 4 m3,equipment,Excavators,Machine hours,112.4,112.4,112.4,EUR,7,ENG_TORONTO
DXME-RIKA-MERI_KAVOME,Multi-bucket shells with a soil capacity of 200 m3/h,equipment,Excavators,Machine hours,553.49,553.49,553.49,EUR,7,ENG_TORONTO
DXME-KANE-KATO_KASADX,Electric winches with a pulling force of TOMETO.DXRI kN (32 t),equipment,Hoists & Winches,Machine hours,33.11,5.22,199.58,EUR,7,"ENG_TORONTO,RU_STPETERSBURG"
DXME-KANE-KANE_KASALI,"Mine hoists for lining industrial pipes, height 180 m",equipment,Hoists & Winches,Machine hours,125.78,125.78,125.78,EUR,7,ENG_TORONTO
DXME-MERI-KASA_KAMEME,Digging plows (without tractor),equipment,Trucks & Vehicles,Machine hours,0.92,0.92,0.92,EUR,7,ENG_TORONTO
DXME-MERI-KAPU_KAMEME,"Brush cutters, power 3 kW (4 hp)",equipment,General,Machine hours,1.35,1.35,1.35,EUR,7,ENG_TORONTO
DXME-MERI-KAVO_KALIME,Peelers,equipment,General,Machine hours,0.94,0.94,0.94,EUR,7,ENG_TORONTO
DXME-MEKA-MEME_KANEME,Module fasteners,equipment,General,Machine hours,1.8,1.8,1.8,EUR,7,ENG_TORONTO
DXME-KALI-KATO_KAKADX,"Mobile forced-action concrete mixers, hopper volume 165 l",equipment,General,Machine hours,0.44,0.44,0.44,EUR,7,ENG_TORONTO
DXME-KAME-KASA_MEMEDX,"Electric walking single-bucket excavators, bucket capacity 5-6 m3",equipment,Excavators,Machine hours,183.28,183.28,183.28,EUR,6,ENG_TORONTO
DXME-KAME-KASA_KANENE,"Single-bucket diesel excavators on crawler tracks, bucket capacity KA.RISA m3",equipment,Excavators,Machine hours,23.53,23.53,23.53,EUR,6,ENG_TORONTO
DXME-KAME-KASA_MESASA,"Screw excavators on a tractor, power 132 kW (180 hp)",equipment,Trucks & Vehicles,Machine hours,100.7,100.7,100.7,EUR,6,ENG_TORONTO
DXME-KAME-KASA_KAPURI,"Excavator-drain layers, power 79 kW (108 hp)",equipment,Excavators,Machine hours,63.32,63.32,63.32,EUR,6,ENG_TORONTO
