code,name,type,category,unit,base_price,min_price,max_price,currency,usage_count,regions
RITO-TO-KAME-KAVO_KAKAMEME,"Steel casing pipes, diameter 1500 mm, wall thickness 50 mm, section length 6 m",material,Steel & Metal,m,7710.4,7710.4,7710.4,EUR,5,ENG_TORONTO
RITO-TO-KAME-KAVO_KAKAMERI,"Steel casing pipes, diameter 1500 mm, wall thickness 50 mm, knife section length 2 m",material,Steel & Metal,m,13493.63,13493.63,13493.63,EUR,5,ENG_TORONTO
DXME-MEDX-MEKA_KAKAME,"Hydraulic pump stations for driving hydraulic mechanisms, pressure up to 50 MPa",equipment,Pumps,Machine hours,1.9,1.9,1.9,EUR,5,ENG_TORONTO
DXME-MEDX-MEKA_KAKAME,Electricity: consumption RI.PUVO kW·h/machine-hour,electricity,Electricity,Machine hours,0.33,0.33,0.33,EUR,5,ENG_TORONTO
KAME-PU-KAME-KATO_MEKAPURI,"Two-bladed auger bit, diameter 95 mm",material,General,pcs,301.84,301.84,301.84,EUR,5,ENG_TORONTO
KAME-PU-KAME-MEKA_KAMEKANE,"Drill auger without through hole, length 1500 mm, diameter 90 mm",material,General,pcs,153.95,153.95,153.95,EUR,5,ENG_TORONTO
DXME-KAPU-KAME_MEMEKA,"Small tracked auger drilling rigs, drilling diameter 70, 110, and 150 mm, drilling depth (according to drilling diameters) 50, 35, and 15 m",equipment,General,Machine hours,12.81,12.81,12.81,EUR,5,ENG_TORONTO
DXME-RIKA-KALI_KAKAME,Floating conductors for sinking reinforced concrete sheet piles and piles,equipment,General,Machine hours,21.39,21.39,21.39,EUR,5,ENG_TORONTO
DXME-RIKA-KALI_KAKAME,Electricity: consumption RIPU.RI kW·h/machine-hour,electricity,Electricity,Machine hours,3.23,3.23,3.23,EUR,5,ENG_TORONTO
RITO-TO-KATO-KARI_KAMETOME,"Seamless hot-rolled steel pipes with chamfered edges made of steel grades 10, 20, 35, outer diameter 152 mm, wall thickness 6 mm",material,Steel & Metal,m,67.04,67.04,67.04,EUR,5,ENG_TORONTO
KARI-RI-KASA-KAPU_RIKAVOVO,"Crushed rock from dense rock formations for construction work M 600, fraction 20-40 mm",material,Aggregates & Earth,m3,50.6,50.6,50.6,EUR,5,ENG_TORONTO
DXME-MEDX-KAVO_KAKARI,"Pumps, capacity 25 m3/h, head 15 m, power RI.VO kW",equipment,Pumps,Machine hours,0.52,0.52,0.52,EUR,5,ENG_TORONTO
DXME-MEDX-KAVO_KAKARI,Electricity: consumption KA.DXRI kW·h/machine-hour,electricity,Electricity,Machine hours,0.12,0.12,0.12,EUR,5,ENG_TORONTO
MELI-PU-KAME-KAME,Heat-resistant concrete,material,Concrete & Cement,m3,1199.18,1199.18,1199.18,EUR,5,ENG_TORONTO
KARI-TO-KAME-KARI_MEMEKARI,"Natural sand for construction work, class I, fine",material,Aggregates & Earth,m3,28.09,28.09,28.09,EUR,5,ENG_TORONTO
KAVO-TO-KASA-KASA_KAKATORI,"Roofing sheet steel, grade STK-1, thickness KA.VO mm",material,Steel & Metal,t,1647.56,1647.56,1647.56,EUR,5,ENG_TORONTO
MEPU-SA-KAME-MEME_KARIMERI,"Highly elastic, anti-corrosive, drying sealant based on divinylstyrene thermoplastic elastomer for sealing chemical apparatus and equipment, operating temperature range from -15 to +20 °C",material,Rubber & Gaskets,kg,7.06,7.06,7.06,EUR,5,ENG_TORONTO
KAME-LI-MESA-KATO_KAKATONE,"Galvanized steel bolts with hexagonal heads and galvanized hexagonal nuts, bolt and nut thread diameter M24, bolt length 50-240 mm",material,Steel & Metal,kg,44.34,5.4,200.08,EUR,5,"ENG_TORONTO,RU_STPETERSBURG"
KAME-LI-MELI-KANE_KAKAVOPU,"Diamond cutting disc with a profiled continuous cutting edge, diameter 230 mm, diamond edge thickness RI.NE mm, diamond edge height 10 mm",material,General,pcs,15.87,15.87,15.87,EUR,5,ENG_TORONTO
DXME-RIME-MEDX_KAPUPU,Equipment sets for cutting parallel metric threads on steel reinforcement bars with a diameter of 12-57 mm,equipment,General,Machine hours,22.28,22.28,22.28,EUR,5,ENG_TORONTO
DXME-RIME-MEDX_KAPUPU,Electricity: consumption LI.DXRI kW·h/machine-hour,electricity,Electricity,Machine hours,1.06,1.06,1.06,EUR,5,ENG_TORONTO
DXME-RIME-MEDX_KAPUNE,Electrohydraulic forging machines for cold forging of reinforcing bars and preparing them for cutting parallel threads,equipment,General,Machine hours,11.81,11.81,11.81,EUR,5,ENG_TORONTO
DXME-RIME-MEDX_KAPUNE,Electricity: consumption PU.DXSA kWh/machine-hour,electricity,Electricity,Machine hours,0.66,0.66,0.66,EUR,5,ENG_TORONTO
KAVO-PU-KATO-KATO_KAKAKANE,"Rebar for reinforced concrete structures, class A500C, diameter 16 mm",material,Concrete & Cement,t,1331.01,1331.01,1331.01,EUR,5,ENG_TORONTO
KAME-LI-MELI-KADX_MEMEKAPU,"Spiral drills with cylindrical shank made of high-speed steel P6M5, accuracy class A1, length 133 mm, diameter 10 mm",material,Steel & Metal,100 pcs,855.59,855.59,855.59,EUR,5,ENG_TORONTO
MEME-TO-KATO-KADX,Polyvinyl chloride handrails,material,General,m,34.35,21.13,43.17,EUR,5,ENG_TORONTO
KAPU-TO-KARI-METO_KAMEKASA,"Dry cement-sand mixtures for installation and masonry, aggregate size no more than TO.SA mm, class B15 (M200), F100",material,Concrete & Cement,t,175.65,175.65,175.65,EUR,5,ENG_TORONTO
MEPU-SA-KAPU-KATO_KAKAKAME,"Non-hardening sealing mastic made of synthetic rubbers, fillers, and plasticizers for sealing joints in large-panel and large-block buildings",material,Waterproofing,t,3232.01,3232.01,3232.01,EUR,5,ENG_TORONTO
KAME-ME-KAME-KAME,Shaped parts for chrysotile cement wall sheets,material,Concrete & Cement,m2,1199.4,1199.4,1199.4,EUR,5,ENG_TORONTO
KAPU-ME-KARI-KASA_KAMEMEKA,"Heavy concrete mixes (BST) on gravel aggregate, class B7.5, F(1)50, W2",material,Concrete & Cement,m3,107.02,107.02,107.02,EUR,5,ENG_TORONTO
DXME-KASA-KADX_KAMESA,"Cranes on special automotive chassis, lifting capacity 90 t",equipment,Cranes,Machine hours,1869.67,227.8,8437.16,EUR,5,"ENG_TORONTO,RU_STPETERSBURG"
KANE-RI-KATO-KARI,Ceramic slabs,material,General,m2,69.22,69.22,69.22,EUR,5,ENG_TORONTO
KAME-VO-KAME-KAME_KAKARIME,"Hollow colorless glass blocks, dimensions 190x190x80 mm",material,Glass & Glazing,1000 pcs,11835.19,11835.19,11835.19,EUR,5,ENG_TORONTO
DXME-MELI-KAPU_MERIME,Universal manipulators for welding spherical tanks with a capacity of up to 2000 m3,equipment,Welding Equipment,Machine hours,83.57,83.57,83.57,EUR,5,ENG_TORONTO
KAME-LI-MELI-KADX_MEMEMEKA,"Spiral drills with cylindrical shank made of high-speed steel P6M5, accuracy class A1, length 75 mm, diameter 4 mm",material,Steel & Metal,100 pcs,95.07,95.07,95.07,EUR,5,ENG_TORONTO
MEME-TO-KAME-KARI,Entrance door blocks,material,General,m2,332.11,332.11,332.11,EUR,5,ENG_TORONTO
KASA-RI-KARI-METO_KAKAKANE,"Arbolite blocks, other non-reinforced arbolite thermal insulation products, class B1.0",material,Insulation,m3,253.2,253.2,253.2,EUR,5,ENG_TORONTO
KAME-LI-MESA-KATO_KAKAMENE,"Steel bolts with hexagonal head, complete with hexagonal nut and flat round washer, thread diameter M24, bolt length 50-240 mm",material,Steel & Metal,t,4703.31,4703.31,4703.31,EUR,5,ENG_TORONTO
MEME-RI-KALI-MERI_KAKAMEME,"Wooden glazing bead (layout), unpainted, cross-section 19x19 mm",material,Wood & Timber,m,0.7,0.7,0.7,EUR,5,ENG_TORONTO
MEME-ME-KAME-MEKA_KAKAKAME,"Softwood (spruce, pine) trim, type H-1, H-2, width 30-35 mm, thickness 10-15 mm",material,Wood & Timber,m,1.38,1.38,1.38,EUR,5,ENG_TORONTO
MEME-ME-KAME-MEKA_KAKAKATO,"Softwood (spruce, pine) trim, type H-1, H-2, width 50-55 mm, thickness 10-18 mm",material,Wood & Timber,m,2.01,2.01,2.01,EUR,5,ENG_TORONTO
MEME-ME-KAME-MEME_KAKAKAME,"Wooden trim, width 30 mm, thickness 5 mm",material,Wood & Timber,m,1.38,1.38,1.38,EUR,5,ENG_TORONTO
KAME-LI-KAPU-KADX,Hinges,material,General,pcs,1.5,1.5,1.5,EUR,5,ENG_TORONTO
KAME-LI-MESA-KARI_KAKATOTO,"Anchor bolts with steel friction wedging nuts, with M6 external thread, diameter 8 mm, length 85 mm",material,Steel & Metal,100 pcs,96.41,11.75,435.06,EUR,5,"ENG_TORONTO,RU_STPETERSBURG"
MEME-RI-KAPU-KAME,"Wooden cooling tower parts, antiseptic-treated, made of boards",material,Wood & Timber,m3,539.81,539.81,539.81,EUR,5,ENG_TORONTO
KARI-RI-KARI-KARI,"Stone chips, grade 300",material,General,m3,75.88,75.88,75.88,EUR,5,ENG_TORONTO
KAME-RI-KATO-KATO_KAMESARI,"Bitumen-butyl rubber waterproofing mastic, roofing, consumption KA.DX kg/m2 with a layer thickness of ME.KA mm",material,Waterproofing,t,2466.89,2466.89,2466.89,EUR,5,ENG_TORONTO
DXME-RIME-RIRI_MENEME,Vacuum systems for vibro-vacuum treatment of concrete during floor installation,equipment,General,Machine hours,1.73,1.73,1.73,EUR,5,ENG_TORONTO
DXME-RIME-RIRI_MENEME,Electricity: consumption RI.LITO kW·h/machine-hour,electricity,Electricity,Machine hours,0.36,0.36,0.36,EUR,5,ENG_TORONTO
KAME-NE-KATO-KAME_KAKAMEME,"PVC floor tiles, thickness ME.RI mm",material,General,m2,10.48,10.48,10.48,EUR,5,ENG_TORONTO
MEME-RI-KAPU-KASA,Wooden slats,material,Wood & Timber,m3,1493.17,1493.17,1493.17,EUR,5,ENG_TORONTO
MEPU-PU-KATO-MEKA_KAKAKARI,"HP-734 varnish, grades A and B",material,Paint & Coatings,t,4582.22,4582.22,4582.22,EUR,5,ENG_TORONTO
MEPU-SA-KAPU-KASA_KAMEKASA,"Polymer mastic for bonding roll roofing materials, film-forming, cold, temperature range -50 to +150 °C, consumption ME.SA-RI kg/m2, colored, white",material,Waterproofing,kg,4.77,4.77,4.77,EUR,5,ENG_TORONTO
KAME-VO-KAME-KAVO,Foam glass aggregate,material,Glass & Glazing,m3,103.92,103.92,103.92,EUR,5,ENG_TORONTO
MEPU-RI-KANE-KAME_KAMEMESA,Antiseptic HM-11,material,General,l,4.72,4.72,4.72,EUR,5,ENG_TORONTO
KAME-LI-MESA-MEPU_KAMEVOME,"Self-tapping steel screws, oxidized, with countersunk head and cross-shaped slot, pointed, diameter RI.SA mm, length 25 mm",material,Steel & Metal,t,7406.83,7406.83,7406.83,EUR,5,ENG_TORONTO
MEPU-SA-KAME-MEME_KAPUKAME,"Non-hardening sealant made of synthetic rubbers, fillers, and plasticizers for sealing joints in the exterior walls of buildings and structures",material,Steel & Metal,t,2154.55,2154.55,2154.55,EUR,5,ENG_TORONTO
KANE-RI-KAPU-KAME_KAKARIME,"Acid-resistant square and rectangular fireclay tiles, thickness 20 mm",material,Aggregates & Earth,m2,30.51,30.51,30.51,EUR,5,ENG_TORONTO
KANE-ME-KARI-KAME_KAKAMEME,"Acid-resistant shaped ceramic tongue-and-groove, moulded, moulded tongue-and-groove products, ISH (ILS, IL) grade, thickness 50 mm",material,Chemicals & Gases,t,1035.35,1035.35,1035.35,EUR,5,ENG_TORONTO
KANE-ME-KARI-KAME_KAKAMETO,"Acid-resistant shaped ceramic tongue-and-groove, moulded, moulded-tongue-and-groove products, ISH (ILSH, IL) brand, thickness 70 mm",material,Chemicals & Gases,t,1237.8,1237.8,1237.8,EUR,5,ENG_TORONTO
KAPU-TO-KARI-KAVO_KAKARIKA,"Polymer-cement-based dry waterproofing mixtures for protecting the surfaces of concrete, reinforced concrete structures, and stone used in underground conditions, class B45 (M600), F300, W10-W20, aggr",material,Concrete & Cement,kg,2.93,2.93,2.93,EUR,5,ENG_TORONTO
KAPU-TO-KARI-KADX_KADXTODX,"Cement-based, fast-setting, non-shrinking dry mixes containing polymer fibers for repairing concrete and reinforced concrete structures, self-leveling type, application temperature from -10 to +5 °C, ",material,Concrete & Cement,kg,2.33,2.33,2.33,EUR,5,ENG_TORONTO
KAME-LI-MELI-KAVO,Abrasive materials,material,General,t,151.4,26.25,182.69,EUR,5,ENG_TORONTO
KAVO-ME-KARI-RISA_KAKANEME,"Galvanized steel clamps KL1, fastening thickness up to 5 mm, thickness KA.SA mm",material,Steel & Metal,1000 pcs,330.6,330.6,330.6,EUR,5,ENG_TORONTO
KALI-RI-KASA-KARI,Self-supporting wall panels,material,General,m2,88.33,88.33,88.33,EUR,5,ENG_TORONTO
KAVO-ME-KARI-KATO_KAKAPUME,"Galvanized steel corner mounting bracket, dimensions 200x50x50 mm, thickness ME.RI mm",material,Steel & Metal,pcs,0.97,0.97,0.97,EUR,5,ENG_TORONTO
KAME-LI-MEDX-KALI_KAMEKAKA,"Porous pressed plates, unbound, thickness 3-5 mm",material,General,kg,10.1,10.1,10.1,EUR,5,ENG_TORONTO
KAME-LI-MESA-KAVO_KAKAKATO,"Combined pull-through rivets (aluminum-steel), diameter TO.RI mm, length 12 mm",material,Steel & Metal,kg,6.89,6.89,6.89,EUR,5,ENG_TORONTO
KAPU-TO-KARI-KADX_MESARINE,"Dry plaster mixes, decorative, thin-layer, for exterior and interior work with a grain size of ME.SA mm",material,General,kg,1.49,1.49,1.49,EUR,5,ENG_TORONTO
MEPU-TO-KARI-KASA_KAMEKASA,"Silicate paint for decorative and restoration work on exterior mineral surfaces of buildings, consumption (smooth base/rough base) KA.MERI-KA.RIKA/KA.RIKA-KA.RIVO l/m2, color white",material,Paint & Coatings,l,17.12,17.12,17.12,EUR,5,ENG_TORONTO
MEPU-PU-KAME-MEKA_KAKAKATO,Silicate-based primer for mineral substrates before applying thin-layer silicate plaster coatings and paints,material,Paint & Coatings,kg,7.82,7.82,7.82,EUR,5,ENG_TORONTO
MEPU-PU-KAME-MESA_KAKAKAPU,Polymer primer for acrylic and mineral plasters and before painting with acrylic and polyvinyl acetate-based paints,material,Paint & Coatings,kg,1.56,1.56,1.56,EUR,5,ENG_TORONTO
KASA-TO-KAME-MENE,Molded pieces,material,General,pcs,75.01,75.01,75.01,EUR,5,ENG_TORONTO
KASA-TO-KAME-KASA,Molded pieces,material,General,pcs,131.19,131.19,131.19,EUR,5,ENG_TORONTO
KASA-TO-KARI-MEPU,Molded pieces,material,General,pcs,20.86,20.86,20.86,EUR,5,ENG_TORONTO
KASA-TO-KARI-KASA,Molded pieces,material,General,pcs,20.86,20.86,20.86,EUR,5,ENG_TORONTO
MEME-TO-KATO-MEDX,Polycarbonate,material,General,m2,15.33,2.19,24.09,EUR,5,ENG_TORONTO
RITO-TO-KANE-KARI_KAKAKAME,"Welded galvanized steel pipes for water and gas supply with thread, ordinary, nominal diameter 15 mm, wall thickness RI.VO mm",material,Steel & Metal,m,2.83,2.83,2.83,EUR,5,ENG_TORONTO
KAME-LI-MESA-KALI_KAKARITO,"Polyethylene expansion dowels, diameter 8 mm, length 30 mm",material,General,1000 pcs,12.59,12.59,12.59,EUR,5,ENG_TORONTO
MEPU-TO-KAME-KAME_KAKAKAME,"Adhesive primer for treating dense, smooth, slightly absorbent and non-absorbent substrates",material,Paint & Coatings,kg,4.94,4.94,4.94,EUR,5,ENG_TORONTO
MEPU-RI-KAPU-KAPU_MEKAMEKA,"Two-component polyurethane injection resin for plugging, sealing, and elastic filling of cracks, mixture viscosity at +20 °C 80-120 MPa*s, mixture density at +20 °C 1080-1120 kg/m3",material,Rubber & Gaskets,kg,10.99,10.99,10.99,EUR,5,ENG_TORONTO
KAME-LI-MEDX-KATO_KAKATOME,"Rubber stepped or conical collar for connecting a cistern or flush valve to a toilet bowl, dimensions 40x70 mm",material,Pipes & Fittings,pcs,0.39,0.39,0.39,EUR,5,ENG_TORONTO
MEVO-SA-KAVO-MERI,Water heater sections with a ring,material,Water,pcs,2854.98,2854.98,2854.98,EUR,5,ENG_TORONTO
MEVO-SA-KAPU-KAME,"Steam and water distribution manifolds made of steel pipes with mating flanges, bolts, gaskets, brackets",material,Steel & Metal,set,24.96,24.96,24.96,EUR,5,ENG_TORONTO
RITO-VO-KATO-KANE_KAKAKAME,"Steel union with coupling and lock nut, nominal diameter 15 mm",material,Steel & Metal,pcs,1.94,1.94,1.94,EUR,5,ENG_TORONTO
MEVO-PU-KAME-KAME,Cylinders for liquefied gases,material,General,pcs,112.6,112.6,112.6,EUR,5,ENG_TORONTO
KASA-ME-KAVO-KAME_KAKALILI,"Reinforced concrete base blocks, volume up to ME.PU m3, concrete B25, reinforcement consumption from 100 to 150 kg/m3",material,Concrete & Cement,m3,328.31,328.31,328.31,EUR,5,ENG_TORONTO
MEDX-TO-KAME-MERI,Diverter valves,material,Pipes & Fittings,pcs,418.13,418.13,418.13,EUR,5,ENG_TORONTO
DXME-MELI-KAPU_KANEKA,Machines for socket welding of plastic pipes with a diameter of over 1600 to 4000 mm,equipment,Welding Equipment,Machine hours,0.9,0.9,0.9,EUR,5,ENG_TORONTO
DXME-MELI-KAPU_KANEKA,Electricity: consumption ME.TODX kW·h/machine-hour,electricity,Electricity,Machine hours,0.18,0.18,0.18,EUR,5,ENG_TORONTO
DXME-RIME-RIKA_SAKARI,"Electric diamond drilling rigs for reinforced concrete, drilling diameter up to 160 mm",equipment,General,Machine hours,0.82,0.82,0.82,EUR,5,ENG_TORONTO
DXME-RIME-RIKA_SAKARI,Electricity: consumption KA.NEDX kWh/machine-hour,electricity,Electricity,Machine hours,0.09,0.09,0.09,EUR,5,ENG_TORONTO
DXME-RIME-MERI_KAKAME,Mechanical guillotine shears for polyethylene pipes with a diameter of 110-225 mm,equipment,General,Machine hours,0.14,0.14,0.14,EUR,5,ENG_TORONTO
RIPU-TO-KASA-KARI_KARIMEME,"Polyethylene plug, PE100, standard dimensional ratio SDR11, nominal outer diameter 63 mm",material,General,pcs,1.92,1.92,1.92,EUR,5,ENG_TORONTO
RITO-VO-KAPU-KANE_KAKANETO,"90° elbow with a radius of curvature R=ME.SA Du for pressures up to 16 MPa, nominal diameter 50 mm, outer diameter 57 mm, wall thickness 3 mm",material,General,pcs,2.56,2.56,2.56,EUR,5,ENG_TORONTO
RITO-VO-KAPU-KANE_KAKAVOSA,"90° elbow with a radius of curvature R=ME.SA Du for pressures up to 16 MPa, nominal diameter 150 mm, outer diameter 159 mm, wall thickness 5 mm",material,General,pcs,45.18,45.18,45.18,EUR,5,ENG_TORONTO
RITO-SA-KAME-KAVO_KAKAMELI,"Electric-welded straight-seam and spiral-seam steel pipes, strength class K38, outer diameter 426 mm, wall thickness 9 mm",material,Steel & Metal,m,190.97,190.97,190.97,EUR,5,ENG_TORONTO
KAPU-ME-KARI-KASA_KAMEMEVO,"Heavy concrete mixes (BST) on gravel aggregate, class B10, F(1)50, W2",material,Concrete & Cement,m3,114.04,114.04,114.04,EUR,5,ENG_TORONTO
KAME-SA-KATO-KATO_KAKADXME,Index,material,General,pcs,7.02,7.02,7.02,EUR,5,ENG_TORONTO
MEVO-SA-KAVO-MEDX_KAKAKAME,"Rubber shut-off ball, diameter 100 mm",material,Rubber & Gaskets,pcs,169.17,169.17,169.17,EUR,5,ENG_TORONTO
MEVO-SA-KAVO-MEDX_KAKAKANE,"Rubber shut-off ball, diameter 300 mm",material,Rubber & Gaskets,pcs,255.06,255.06,255.06,EUR,5,ENG_TORONTO
MEVO-SA-KAVO-MEDX_KAKAKADX,"Rubber shut-off ball, diameter 500 mm",material,Rubber & Gaskets,pcs,389.3,389.3,389.3,EUR,5,ENG_TORONTO
DXME-MEKA-MEME_KADXME,"Machines for tapping into existing steel gas pipelines, pipe diameter 125-150 mm, pressure up to ME.RI MPa",equipment,General,Machine hours,40.11,40.11,40.11,EUR,5,ENG_TORONTO
KAME-LI-MELI-MEKA_KAKATOPU,"Steel crown cutter for pipeline tapping, steel grade 09G2S, diameter 186 mm",material,Steel & Metal,pcs,6131.19,6131.19,6131.19,EUR,5,ENG_TORONTO
DXME-MEKA-MEME_KADXRI,"Machines for tapping into an existing steel gas pipeline, pipe diameter 200 mm, pressure up to ME.NE MPa",equipment,General,Machine hours,182.49,182.49,182.49,EUR,5,ENG_TORONTO
DXME-MEKA-MEME_KAMEME,Machines for non-fire cutting of pipes,equipment,General,Machine hours,2.17,2.17,2.17,EUR,5,ENG_TORONTO
DXME-MEKA-MEME_KAMEME,Electricity: consumption KA.SA kW·h/machine-hour,electricity,Electricity,Machine hours,0.07,0.07,0.07,EUR,5,ENG_TORONTO
RITO-TO-KATO-KARI_KAMELISA,"Seamless hot-rolled steel pipes with chamfered edges, steel grades 10, 20, 35, outer diameter 325 mm, wall thickness 10 mm",material,Steel & Metal,m,246.83,246.83,246.83,EUR,5,ENG_TORONTO
MEVO-ME-KADX-KAME_KAKAMEPU,"Steel gas ball valve, nominal diameter 200 mm",material,Steel & Metal,pcs,509.87,509.87,509.87,EUR,5,ENG_TORONTO
MEVO-ME-KADX-KAME_KAKAMENE,"Steel gas ball valve, nominal diameter 400 mm",material,Steel & Metal,pcs,12270.69,12270.69,12270.69,EUR,5,ENG_TORONTO
RITO-VO-KAPU-MERI_KAMETOKA,"Seamless welded equal tee, nominal pressure up to 16 MPa, nominal diameter 150 mm, outer diameter and wall thickness 159x6.0 mm",material,Welding Consumables,pcs,64.16,64.16,64.16,EUR,5,ENG_TORONTO
RITO-VO-KAPU-MERI_KAMERIME,"Seamless welded tee, nominal pressure up to 16 MPa, nominal diameter 100 mm, outer diameter and wall thickness 108x4.0 mm",material,Welding Consumables,pcs,20.68,20.68,20.68,EUR,5,ENG_TORONTO
MERI-RI-KAME-KAME_KAKARIME,Clips (clamps),material,General,100 pcs,9.1,9.1,9.1,EUR,5,ENG_TORONTO
MERI-RI-KAME-KAME,Aluminum alloy sheets,material,General,m2,9.1,9.1,9.1,EUR,5,ENG_TORONTO
DXME-KAVO-MEKA_KASARI,"Tractor-mounted road cutters, power up to 110 kW (150 hp)",equipment,Trucks & Vehicles,Machine hours,47.57,47.57,47.57,EUR,5,ENG_TORONTO
MEPU-SA-KAPU-KAME_KAKAMEME,Butyl rubber mastic for sealing joints in cement concrete coverings,material,Concrete & Cement,kg,2.05,2.05,2.05,EUR,5,ENG_TORONTO
KAME-LI-KAVO-KASA_KAKAKANE,Plasticizing additive for concrete mixes,material,Concrete & Cement,t,2441.68,2441.68,2441.68,EUR,5,ENG_TORONTO
DXME-KAVO-KASA_KARIME,"Concrete pavers with sliding forms, power 70 kW (92 hp)",equipment,General,Machine hours,176.62,176.62,176.62,EUR,5,ENG_TORONTO
MEME-TO-KAPU-KASA,Fast-flowing composite polymer materials,material,General,pcs,87.16,29.92,139.94,EUR,5,ENG_TORONTO
DXME-KAVO-KAPU_KATOPU,"Self-propelled joint and crack fillers with compressor, material tank capacity 550 l, engine power 18 kW (25 hp)",equipment,Compressors,Machine hours,38.36,38.36,38.36,EUR,5,ENG_TORONTO
DXME-KAVO-KATO_KARILI,"Self-propelled smooth vibratory rollers, weight TO.SA t",equipment,General,Machine hours,27.06,27.06,27.06,EUR,5,ENG_TORONTO
DXME-KAVO-KAPU_KASAME,Asphalt concrete pavement heaters,equipment,General,Machine hours,11.97,11.97,11.97,EUR,5,ENG_TORONTO
KAME-RI-KATO-KATO_KAKANEPU,Bitumen-rubber insulation mastic MBR-75,material,Insulation,t,14824.71,961.72,35619.19,EUR,5,"ENG_TORONTO,RU_STPETERSBURG"
KARI-RI-KASA-KAPU_RIKAMEKA,"Crushed rock from dense rock for construction work M 800, fraction 5(3)-10 mm",material,Aggregates & Earth,m3,66.54,66.54,66.54,EUR,5,ENG_TORONTO
MEPU-PU-KAME-RIME_KARISAKA,Methyl ethyl ketone and ethyl acetate-based primer for applying polymer tapes for road marking to existing road surfaces,material,Paint & Coatings,kg,25.22,25.22,25.22,EUR,5,ENG_TORONTO
DXME-KAVO-KAVO_KAMESA,"Mobile asphalt mixing plants for the preparation of cold mixes, capacity 250 t/h",equipment,General,Machine hours,332.1,332.1,332.1,EUR,5,ENG_TORONTO
KALI-RI-KALI-KARI_KAKAKARI,"Metal conductor for ground modules, model GP-1500, dimensions 2520x2520 mm",material,Steel & Metal,pcs,1057.65,1057.65,1057.65,EUR,5,ENG_TORONTO
RISA-ME-KATO-KATO_KAKAKAME,"Spring-loaded anti-theft devices for railway tracks, type P-65",material,General,t,4669.82,4669.82,4669.82,EUR,5,ENG_TORONTO
RISA-RI-KAME-METO,Headrests for rigid crossbars,material,General,pcs,21.56,21.56,21.56,EUR,5,ENG_TORONTO
RISA-RI-KARI-KADX_KAKAMEME,"Nylon cable ties, diameter 10-45 mm, length 175 mm",material,Electrical,100 pcs,12.09,12.09,12.09,EUR,5,ENG_TORONTO
RISA-RI-KARI-MEME_KAKARIME,"Stainless steel fastening tape in a plastic box with a cable reel, width 20 mm, thickness KA.LI mm, length 50 m",material,Steel & Metal,pcs,1640.11,106.4,3940.67,EUR,5,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KARI-MEME_KAKASAME,"Clamps for fixing on intermediate supports, size 20 mm",material,General,100 pcs,1186.88,77.0,2851.69,EUR,5,"ENG_TORONTO,RU_STPETERSBURG"
RISA-RI-KAME-METO_KAKAKASA,"Steel fastening cap on reinforced concrete supports, type OG-1",material,Concrete & Cement,pcs,23.84,23.84,23.84,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KAPUME,"Universal tunneling machines with a hydraulic hammer and rock loading equipment, engine power 55 kW",equipment,General,Machine hours,281.17,281.17,281.17,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KAPUME,Electricity: consumption SARI.VO kW·h/machine-hour,electricity,Electricity,Machine hours,7.04,7.04,7.04,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KAPURI,"Universal roadheaders with hydraulic hammer and rock loading equipment, engine power 90 kW",equipment,General,Machine hours,427.85,427.85,427.85,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KAPURI,Electricity: consumption VOTO.NE kW·h/machine-hour,electricity,Electricity,Machine hours,11.15,11.15,11.15,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KATOSA,"Tunneling complexes for shieldless tunneling, outer tunnel diameter SA.SA m",equipment,General,Machine hours,108.22,108.22,108.22,EUR,5,ENG_TORONTO
DXME-KATO-KASA_KATOSA,Electricity: consumption SANE.TORI kWh/machine-hour,electricity,Electricity,Machine hours,7.51,7.51,7.51,EUR,5,ENG_TORONTO
KAME-LI-MEDX-KAME_KAKATOME,"Concrete hose, diameter 125 mm",material,Concrete & Cement,m,247.02,247.02,247.02,EUR,5,ENG_TORONTO
RINE-ME-KAME-KANE,Waterproofing umbrella elements,material,Waterproofing,m2,2905.61,378.23,13015.14,EUR,5,ENG_TORONTO
KATO-RI-KARI-MEKA,Plugging cements,material,Concrete & Cement,t,308.93,308.93,308.93,EUR,5,ENG_TORONTO
RITO-SA-KAME-MEKA,Steel pipes,material,Steel & Metal,m,950.31,950.31,950.31,EUR,5,ENG_TORONTO
RITO-TO-KAVO-KAME_KAKAPUDX,"Electro-welded square steel pipes, dimensions 60x60 mm, wall thickness TO.SA mm",material,Steel & Metal,t,1455.85,1455.85,1455.85,EUR,5,ENG_TORONTO
KAVO-ME-KARI-MELI_KAKADXPU,"Welded steel mesh made of uncoated reinforcing wire, wire diameter 4 mm, mesh size 150x150 mm",material,Steel & Metal,m2,2.07,2.07,2.07,EUR,5,ENG_TORONTO
